"","location","sim_type","period","date","variable","lower_95","lower_90","lower_80","mean_value","median_value","upper_80","upper_90","upper_95","cumulative_mean","mobility_trend","latent_trend"
"1","Oklahoma","linear_increase_sd","Past",2020-03-07,"cases",0,0,0,0,0,0,0,0,0,0.870175509960769,1
"2","Oklahoma","linear_increase_sd","Past",2020-03-07,"cumulative_infections",0,0,0,0,0,0,0,0,NA,0.870175509960769,1
"3","Oklahoma","linear_increase_sd","Past",2020-03-07,"deaths",0,0,0,0,0,0,0,0,0,0.870175509960769,1
"4","Oklahoma","linear_increase_sd","Past",2020-03-08,"cases",1,1,2,2,2,2,2,2,2,0.818951006795475,0.901525057645576
"5","Oklahoma","linear_increase_sd","Past",2020-03-08,"cumulative_infections",15,15,16,20,19,23,29,29,NA,0.818951006795475,0.901525057645576
"6","Oklahoma","linear_increase_sd","Past",2020-03-08,"deaths",0,0,0,0,0,0,0,0,0,0.818951006795475,0.901525057645576
"7","Oklahoma","linear_increase_sd","Past",2020-03-09,"cases",1,1,2,2,2,2,2,2,4,0.877684100510681,0.888095014832672
"8","Oklahoma","linear_increase_sd","Past",2020-03-09,"cumulative_infections",34,34,34,41,39,46,60,60,NA,0.877684100510681,0.888095014832672
"9","Oklahoma","linear_increase_sd","Past",2020-03-09,"deaths",0,0,0,1,0,1,1,1,1,0.877684100510681,0.888095014832672
"10","Oklahoma","linear_increase_sd","Past",2020-03-10,"cases",1,1,1,2,1,2,2,2,6,0.843781797295346,0.873091214303765
"11","Oklahoma","linear_increase_sd","Past",2020-03-10,"cumulative_infections",56,56,56,69,66,79,101,101,NA,0.843781797295346,0.873091214303765
"12","Oklahoma","linear_increase_sd","Past",2020-03-10,"deaths",0,0,0,1,0,1,1,1,1,0.843781797295346,0.873091214303765
"13","Oklahoma","linear_increase_sd","Past",2020-03-11,"cases",1,1,1,2,1,2,2,2,7,0.833229077839712,0.85640103125154
"14","Oklahoma","linear_increase_sd","Past",2020-03-11,"cumulative_infections",84,84,85,105,101,124,149,149,NA,0.833229077839712,0.85640103125154
"15","Oklahoma","linear_increase_sd","Past",2020-03-11,"deaths",0,0,0,1,1,1,1,1,2,0.833229077839712,0.85640103125154
"16","Oklahoma","linear_increase_sd","Past",2020-03-12,"cases",1,1,1,2,1,2,2,2,8,0.857444224144751,0.85640103125154
"17","Oklahoma","linear_increase_sd","Past",2020-03-12,"cumulative_infections",124,124,128,156,150,183,212,212,NA,0.857444224144751,0.85640103125154
"18","Oklahoma","linear_increase_sd","Past",2020-03-12,"deaths",0,0,0,1,1,1,1,1,2,0.857444224144751,0.85640103125154
"19","Oklahoma","linear_increase_sd","Past",2020-03-13,"cases",1,1,1,2,2,2,2,2,10,0.869733127442759,0.817574476193644
"20","Oklahoma","linear_increase_sd","Past",2020-03-13,"cumulative_infections",187,187,188,227,218,268,293,293,NA,0.869733127442759,0.817574476193644
"21","Oklahoma","linear_increase_sd","Past",2020-03-13,"deaths",1,1,1,1,1,1,1,1,3,0.869733127442759,0.817574476193644
"22","Oklahoma","linear_increase_sd","Past",2020-03-14,"cases",2,2,2,3,2,3,3,3,12,0.851346930968206,0.795294944728038
"23","Oklahoma","linear_increase_sd","Past",2020-03-14,"cumulative_infections",258,258,272,323,320,389,394,394,NA,0.851346930968206,0.795294944728038
"24","Oklahoma","linear_increase_sd","Past",2020-03-14,"deaths",1,1,1,1,1,1,1,1,4,0.851346930968206,0.795294944728038
"25","Oklahoma","linear_increase_sd","Past",2020-03-15,"cases",2,2,3,4,3,4,4,4,15,0.840921231692853,0.771056378226556
"26","Oklahoma","linear_increase_sd","Past",2020-03-15,"cumulative_infections",340,340,383,448,458,519,546,546,NA,0.840921231692853,0.771056378226556
"27","Oklahoma","linear_increase_sd","Past",2020-03-15,"deaths",1,1,1,1,1,1,1,1,5,0.840921231692853,0.771056378226556
"28","Oklahoma","linear_increase_sd","Past",2020-03-16,"cases",3,3,3,5,4,5,6,6,20,0.837628867868433,0.686910364660313
"29","Oklahoma","linear_increase_sd","Past",2020-03-16,"cumulative_infections",448,448,523,606,625,676,749,749,NA,0.837628867868433,0.686910364660313
"30","Oklahoma","linear_increase_sd","Past",2020-03-16,"deaths",0,0,1,1,1,1,1,1,6,0.837628867868433,0.686910364660313
"31","Oklahoma","linear_increase_sd","Past",2020-03-17,"cases",4,4,5,6,6,7,7,7,26,0.8748996674566,0.639092745162851
"32","Oklahoma","linear_increase_sd","Past",2020-03-17,"cumulative_infections",577,577,698,803,825,893,998,998,NA,0.8748996674566,0.639092745162851
"33","Oklahoma","linear_increase_sd","Past",2020-03-17,"deaths",0,0,1,1,1,1,1,1,7,0.8748996674566,0.639092745162851
"34","Oklahoma","linear_increase_sd","Past",2020-03-18,"cases",7,7,7,9,9,10,10,10,34,0.840848961789147,0.588348624814718
"35","Oklahoma","linear_increase_sd","Past",2020-03-18,"cumulative_infections",740,740,929,1057,1063,1227,1316,1316,NA,0.840848961789147,0.588348624814718
"36","Oklahoma","linear_increase_sd","Past",2020-03-18,"deaths",0,0,1,1,1,1,1,1,8,0.840848961789147,0.588348624814718
"37","Oklahoma","linear_increase_sd","Past",2020-03-19,"cases",9,9,10,12,12,13,14,14,46,0.831041324763544,0.553367372799653
"38","Oklahoma","linear_increase_sd","Past",2020-03-19,"cumulative_infections",935,935,1201,1348,1348,1626,1667,1667,NA,0.831041324763544,0.553367372799653
"39","Oklahoma","linear_increase_sd","Past",2020-03-19,"deaths",1,1,1,1,1,1,1,1,9,0.831041324763544,0.553367372799653
"40","Oklahoma","linear_increase_sd","Past",2020-03-20,"cases",13,13,13,16,17,18,20,20,62,0.783736232137515,0.535653670833972
"41","Oklahoma","linear_increase_sd","Past",2020-03-20,"cumulative_infections",1163,1163,1502,1682,1701,2057,2089,2089,NA,0.783736232137515,0.535653670833972
"42","Oklahoma","linear_increase_sd","Past",2020-03-20,"deaths",1,1,1,1,1,1,1,1,10,0.783736232137515,0.535653670833972
"43","Oklahoma","linear_increase_sd","Past",2020-03-21,"cases",15,15,20,23,22,26,28,28,84,0.808945893767486,0.482150445593865
"44","Oklahoma","linear_increase_sd","Past",2020-03-21,"cumulative_infections",1414,1414,1822,2037,2059,2470,2581,2581,NA,0.808945893767486,0.482150445593865
"45","Oklahoma","linear_increase_sd","Past",2020-03-21,"deaths",1,1,1,1,1,1,1,1,11,0.808945893767486,0.482150445593865
"46","Oklahoma","linear_increase_sd","Past",2020-03-22,"cases",18,18,25,29,28,33,36,36,112,0.8456212515098,0.429053403116534
"47","Oklahoma","linear_increase_sd","Past",2020-03-22,"cumulative_infections",1706,1706,2191,2442,2450,2931,3135,3135,NA,0.8456212515098,0.429053403116534
"48","Oklahoma","linear_increase_sd","Past",2020-03-22,"deaths",1,1,1,1,1,1,1,1,12,0.8456212515098,0.429053403116534
"49","Oklahoma","linear_increase_sd","Past",2020-03-23,"cases",24,24,33,37,36,43,51,51,149,0.876187902181014,0.360907254837149
"50","Oklahoma","linear_increase_sd","Past",2020-03-23,"cumulative_infections",2049,2049,2602,2894,2867,3430,3752,3752,NA,0.876187902181014,0.360907254837149
"51","Oklahoma","linear_increase_sd","Past",2020-03-23,"deaths",1,1,1,1,1,1,1,1,13,0.876187902181014,0.360907254837149
"52","Oklahoma","linear_increase_sd","Past",2020-03-24,"cases",34,34,41,47,46,57,58,58,195,0.832289846189811,0.32865254651727
"53","Oklahoma","linear_increase_sd","Past",2020-03-24,"cumulative_infections",2447,2447,3015,3391,3343,3971,4413,4413,NA,0.832289846189811,0.32865254651727
"54","Oklahoma","linear_increase_sd","Past",2020-03-24,"deaths",1,1,1,1,1,1,1,1,14,0.832289846189811,0.32865254651727
"55","Oklahoma","linear_increase_sd","Past",2020-03-25,"cases",38,38,46,54,51,70,71,71,248,0.850185118338637,0.255131504331317
"56","Oklahoma","linear_increase_sd","Past",2020-03-25,"cumulative_infections",2861,2861,3423,3884,3844,4498,5052,5052,NA,0.850185118338637,0.255131504331317
"57","Oklahoma","linear_increase_sd","Past",2020-03-25,"deaths",1,1,1,1,1,1,1,1,15,0.850185118338637,0.255131504331317
"58","Oklahoma","linear_increase_sd","Past",2020-03-26,"cases",40,40,53,62,59,71,84,84,310,0.799818281654543,0.24179617240741
"59","Oklahoma","linear_increase_sd","Past",2020-03-26,"cumulative_infections",3297,3297,3851,4398,4324,5044,5711,5711,NA,0.799818281654543,0.24179617240741
"60","Oklahoma","linear_increase_sd","Past",2020-03-26,"deaths",1,1,1,1,1,1,1,1,16,0.799818281654543,0.24179617240741
"61","Oklahoma","linear_increase_sd","Past",2020-03-27,"cases",54,54,63,73,70,84,95,95,382,0.874083982589211,0.228943621773444
"62","Oklahoma","linear_increase_sd","Past",2020-03-27,"cumulative_infections",3726,3726,4276,4892,4862,5560,6328,6328,NA,0.874083982589211,0.228943621773444
"63","Oklahoma","linear_increase_sd","Past",2020-03-27,"deaths",1,1,1,1,1,1,1,1,17,0.874083982589211,0.228943621773444
"64","Oklahoma","linear_increase_sd","Past",2020-03-28,"cases",59,59,70,82,78,96,113,113,464,0.852075767061516,0.216579095768176
"65","Oklahoma","linear_increase_sd","Past",2020-03-28,"cumulative_infections",4203,4203,4717,5434,5477,6122,7001,7001,NA,0.852075767061516,0.216579095768176
"66","Oklahoma","linear_increase_sd","Past",2020-03-28,"deaths",1,1,1,2,1,2,2,2,18,0.852075767061516,0.216579095768176
"67","Oklahoma","linear_increase_sd","Past",2020-03-29,"cases",71,71,76,92,91,102,124,124,555,0.830221882944345,0.204705055271962
"68","Oklahoma","linear_increase_sd","Past",2020-03-29,"cumulative_infections",4687,4687,5164,5964,6031,6670,7644,7644,NA,0.830221882944345,0.204705055271962
"69","Oklahoma","linear_increase_sd","Past",2020-03-29,"deaths",1,1,1,2,1,2,2,2,20,0.830221882944345,0.204705055271962
"70","Oklahoma","linear_increase_sd","Past",2020-03-30,"cases",71,71,81,99,100,113,134,134,654,0.784571877692321,0.193321369802309
"71","Oklahoma","linear_increase_sd","Past",2020-03-30,"cumulative_infections",5154,5154,5595,6473,6521,7194,8262,8262,NA,0.784571877692321,0.193321369802309
"72","Oklahoma","linear_increase_sd","Past",2020-03-30,"deaths",1,1,1,2,2,2,2,2,21,0.784571877692321,0.193321369802309
"73","Oklahoma","linear_increase_sd","Past",2020-03-31,"cases",82,82,89,106,106,126,140,140,760,0.774946947955467,0.182425523806356
