"","location","sim_type","period","date","variable","lower_95","lower_90","lower_80","mean_value","median_value","upper_80","upper_90","upper_95","cumulative_mean","mobility_trend","latent_trend"
"1","Georgia","linear_increase_sd","Past",2020-03-04,"cases",0,0,0,0,0,0,0,0,0,0.722976849303561,1
"2","Georgia","linear_increase_sd","Past",2020-03-04,"cumulative_infections",0,0,0,0,0,0,0,0,NA,0.722976849303561,1
"3","Georgia","linear_increase_sd","Past",2020-03-04,"deaths",0,0,0,0,0,0,0,0,0,0.722976849303561,1
"4","Georgia","linear_increase_sd","Past",2020-03-05,"cases",2,2,2,2,2,2,2,2,2,0.818194475436209,0.660756368765817
"5","Georgia","linear_increase_sd","Past",2020-03-05,"cumulative_infections",44,44,44,48,44,56,56,56,NA,0.818194475436209,0.660756368765817
"6","Georgia","linear_increase_sd","Past",2020-03-05,"deaths",0,0,0,0,0,0,0,0,0,0.818194475436209,0.660756368765817
"7","Georgia","linear_increase_sd","Past",2020-03-06,"cases",2,2,2,2,2,2,2,2,4,0.82192297637161,0.582570206462315
"8","Georgia","linear_increase_sd","Past",2020-03-06,"cumulative_infections",121,121,121,132,134,140,140,140,NA,0.82192297637161,0.582570206462315
"9","Georgia","linear_increase_sd","Past",2020-03-06,"deaths",0,0,0,0,0,0,0,0,0,0.82192297637161,0.582570206462315
"10","Georgia","linear_increase_sd","Past",2020-03-07,"cases",2,2,2,3,2,4,4,4,7,0.826467919971597,0.582570206462315
"11","Georgia","linear_increase_sd","Past",2020-03-07,"cumulative_infections",227,227,227,248,251,264,264,264,NA,0.826467919971597,0.582570206462315
"12","Georgia","linear_increase_sd","Past",2020-03-07,"deaths",0,0,0,1,1,1,1,1,1,0.826467919971597,0.582570206462315
"13","Georgia","linear_increase_sd","Past",2020-03-08,"cases",2,2,2,3,3,4,4,4,10,0.797467978733478,0.582570206462315
"14","Georgia","linear_increase_sd","Past",2020-03-08,"cumulative_infections",369,369,369,402,398,437,437,437,NA,0.797467978733478,0.582570206462315
"15","Georgia","linear_increase_sd","Past",2020-03-08,"deaths",1,1,1,1,1,1,1,1,2,0.797467978733478,0.582570206462315
"16","Georgia","linear_increase_sd","Past",2020-03-09,"cases",3,3,3,4,3,6,6,6,14,0.808898907141676,0.582570206462315
"17","Georgia","linear_increase_sd","Past",2020-03-09,"cumulative_infections",555,555,555,595,583,645,645,645,NA,0.808898907141676,0.582570206462315
"18","Georgia","linear_increase_sd","Past",2020-03-09,"deaths",1,1,1,1,1,1,1,1,3,0.808898907141676,0.582570206462315
"19","Georgia","linear_increase_sd","Past",2020-03-10,"cases",4,4,4,6,4,8,8,8,19,0.782068309312636,0.582570206462315
"20","Georgia","linear_increase_sd","Past",2020-03-10,"cumulative_infections",802,802,802,847,823,914,914,914,NA,0.782068309312636,0.582570206462315
"21","Georgia","linear_increase_sd","Past",2020-03-10,"deaths",0,0,0,1,1,1,1,1,4,0.782068309312636,0.582570206462315
"22","Georgia","linear_increase_sd","Past",2020-03-11,"cases",6,6,6,8,6,11,11,11,27,0.787153402490691,0.5
"23","Georgia","linear_increase_sd","Past",2020-03-11,"cumulative_infections",1110,1110,1110,1155,1117,1237,1237,1237,NA,0.787153402490691,0.5
"24","Georgia","linear_increase_sd","Past",2020-03-11,"deaths",1,1,1,1,1,1,1,1,5,0.787153402490691,0.5
"25","Georgia","linear_increase_sd","Past",2020-03-12,"cases",9,9,9,11,9,13,13,13,37,0.789405535960515,0.5
"26","Georgia","linear_increase_sd","Past",2020-03-12,"cumulative_infections",1482,1482,1482,1546,1503,1651,1651,1651,NA,0.789405535960515,0.5
"27","Georgia","linear_increase_sd","Past",2020-03-12,"deaths",1,1,1,1,1,1,1,1,6,0.789405535960515,0.5
"28","Georgia","linear_increase_sd","Past",2020-03-13,"cases",15,15,15,16,15,18,18,18,53,0.781690506808077,0.5
"29","Georgia","linear_increase_sd","Past",2020-03-13,"cumulative_infections",1927,1927,1927,2031,2006,2159,2159,2159,NA,0.781690506808077,0.5
"30","Georgia","linear_increase_sd","Past",2020-03-13,"deaths",1,1,1,1,1,1,1,1,7,0.781690506808077,0.5
"31","Georgia","linear_increase_sd","Past",2020-03-14,"cases",20,20,20,22,21,25,25,25,75,0.835822316357527,0.339243631234183
"32","Georgia","linear_increase_sd","Past",2020-03-14,"cumulative_infections",2453,2453,2453,2619,2621,2782,2782,2782,NA,0.835822316357527,0.339243631234183
"33","Georgia","linear_increase_sd","Past",2020-03-14,"deaths",1,1,1,1,1,1,1,1,8,0.835822316357527,0.339243631234183
"34","Georgia","linear_increase_sd","Past",2020-03-15,"cases",28,28,28,31,30,34,34,34,106,0.810445717814885,0.339243631234183
"35","Georgia","linear_increase_sd","Past",2020-03-15,"cumulative_infections",3126,3126,3126,3380,3419,3594,3594,3594,NA,0.810445717814885,0.339243631234183
"36","Georgia","linear_increase_sd","Past",2020-03-15,"deaths",1,1,1,1,1,1,1,1,9,0.810445717814885,0.339243631234183
"37","Georgia","linear_increase_sd","Past",2020-03-16,"cases",37,37,37,41,43,43,43,43,147,0.811477736844213,0.339243631234183
"38","Georgia","linear_increase_sd","Past",2020-03-16,"cumulative_infections",3899,3899,3899,4264,4341,4550,4550,4550,NA,0.811477736844213,0.339243631234183
"39","Georgia","linear_increase_sd","Past",2020-03-16,"deaths",1,1,1,1,1,1,1,1,10,0.811477736844213,0.339243631234183
"40","Georgia","linear_increase_sd","Past",2020-03-17,"cases",48,48,48,53,54,56,56,56,200,0.788999172331612,0.339243631234183
"41","Georgia","linear_increase_sd","Past",2020-03-17,"cumulative_infections",4797,4797,4797,5311,5440,5694,5694,5694,NA,0.788999172331612,0.339243631234183
"42","Georgia","linear_increase_sd","Past",2020-03-17,"deaths",1,1,1,1,1,1,1,1,11,0.788999172331612,0.339243631234183
"43","Georgia","linear_increase_sd","Past",2020-03-18,"cases",63,63,63,67,67,71,71,71,267,0.780745437697065,0.339243631234183
