"","location","sim_type","period","date","variable","lower_95","lower_90","lower_80","mean_value","median_value","upper_80","upper_90","upper_95","mobility_trend","latent_trend"
"1","Pennsylvania","data","Past",2020-03-06,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.688769726009518,1
"2","Pennsylvania","data","Past",2020-03-06,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.688769726009518,1
"3","Pennsylvania","data","Past",2020-03-07,"daily_cases",NA,NA,NA,2,NA,NA,NA,NA,0.719537239648853,0.979667646657341
"4","Pennsylvania","data","Past",2020-03-07,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.719537239648853,0.979667646657341
"5","Pennsylvania","data","Past",2020-03-08,"daily_cases",NA,NA,NA,2,NA,NA,NA,NA,0.758195291804257,0.982013790037908
"6","Pennsylvania","data","Past",2020-03-08,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.758195291804257,0.982013790037908
"7","Pennsylvania","data","Past",2020-03-09,"daily_cases",NA,NA,NA,4,NA,NA,NA,NA,0.726296821617424,0.982013790037908
"8","Pennsylvania","data","Past",2020-03-09,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.726296821617424,0.982013790037908
"9","Pennsylvania","data","Past",2020-03-10,"daily_cases",NA,NA,NA,2,NA,NA,NA,NA,0.7218928665442,0.979667646657341
"10","Pennsylvania","data","Past",2020-03-10,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.7218928665442,0.979667646657341
"11","Pennsylvania","data","Past",2020-03-11,"daily_cases",NA,NA,NA,4,NA,NA,NA,NA,0.756272958114863,0.977022630089974
"12","Pennsylvania","data","Past",2020-03-11,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.756272958114863,0.977022630089974
"13","Pennsylvania","data","Past",2020-03-12,"daily_cases",NA,NA,NA,6,NA,NA,NA,NA,0.715289191814343,0.977022630089974
"14","Pennsylvania","data","Past",2020-03-12,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.715289191814343,0.977022630089974
"15","Pennsylvania","data","Past",2020-03-13,"daily_cases",NA,NA,NA,19,NA,NA,NA,NA,0.720851674248094,0.977022630089974
"16","Pennsylvania","data","Past",2020-03-13,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.720851674248094,0.977022630089974
