"","location","sim_type","period","date","variable","lower_95","lower_90","lower_80","mean_value","median_value","upper_80","upper_90","upper_95","mobility_trend","latent_trend"
"1","Idaho","data","Past",2020-03-07,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.806556584443392,1
"2","Idaho","data","Past",2020-03-07,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.806556584443392,1
"3","Idaho","data","Past",2020-03-08,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.840267817607081,0.985225968306727
"4","Idaho","data","Past",2020-03-08,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.840267817607081,0.985225968306727
"5","Idaho","data","Past",2020-03-09,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.835688677501834,0.986165608443348
"6","Idaho","data","Past",2020-03-09,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.835688677501834,0.986165608443348
"7","Idaho","data","Past",2020-03-10,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.774638075595291,0.986165608443348
"8","Idaho","data","Past",2020-03-10,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.774638075595291,0.986165608443348
"9","Idaho","data","Past",2020-03-11,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.822440735191877,0.984223528244618
"10","Idaho","data","Past",2020-03-11,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.822440735191877,0.984223528244618
"11","Idaho","data","Past",2020-03-12,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.762638404888735,0.982593184068004
"12","Idaho","data","Past",2020-03-12,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.762638404888735,0.982593184068004
"13","Idaho","data","Past",2020-03-13,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.8237600130314,0.97811872906387
"14","Idaho","data","Past",2020-03-13,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.8237600130314,0.97811872906387
"15","Idaho","data","Past",2020-03-14,"daily_cases",NA,NA,NA,2,NA,NA,NA,NA,0.735790959380811,0.971621467579864
"16","Idaho","data","Past",2020-03-14,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.735790959380811,0.971621467579864
"17","Idaho","data","Past",2020-03-15,"daily_cases",NA,NA,NA,3,NA,NA,NA,NA,0.806644273424863,0.966646387672925
"18","Idaho","data","Past",2020-03-15,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.806644273424863,0.966646387672925
"19","Idaho","data","Past",2020-03-16,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.806681373492521,0.954057500252126
"20","Idaho","data","Past",2020-03-16,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.806681373492521,0.954057500252126
"21","Idaho","data","Past",2020-03-17,"daily_cases",NA,NA,NA,2,NA,NA,NA,NA,0.82404915202535,0.942675824101131
"22","Idaho","data","Past",2020-03-17,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.82404915202535,0.942675824101131
"23","Idaho","data","Past",2020-03-18,"daily_cases",NA,NA,NA,2,NA,NA,NA,NA,0.775057453322937,0.914249897745504
"24","Idaho","data","Past",2020-03-18,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.775057453322937,0.914249897745504
"25","Idaho","data","Past",2020-03-19,"daily_cases",NA,NA,NA,2,NA,NA,NA,NA,0.803996255108131,0.894101037764082
"26","Idaho","data","Past",2020-03-19,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.803996255108131,0.894101037764082
"27","Idaho","data","Past",2020-03-20,"daily_cases",NA,NA,NA,12,NA,NA,NA,NA,0.812171934694707,0.866072111675926
"28","Idaho","data","Past",2020-03-20,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.812171934694707,0.866072111675926
"29","Idaho","data","Past",2020-03-21,"daily_cases",NA,NA,NA,8,NA,NA,NA,NA,0.790340921411508,0.812550207004259
"30","Idaho","data","Past",2020-03-21,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.790340921411508,0.812550207004259
"31","Idaho","data","Past",2020-03-22,"daily_cases",NA,NA,NA,11,NA,NA,NA,NA,0.720929969081968,0.780171602259317
"32","Idaho","data","Past",2020-03-22,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.720929969081968,0.780171602259317
"33","Idaho","data","Past",2020-03-23,"daily_cases",NA,NA,NA,5,NA,NA,NA,NA,0.749106232764825,0.689974481127613
"34","Idaho","data","Past",2020-03-23,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.749106232764825,0.689974481127613
