"","location","sim_type","period","date","variable","lower_95","lower_90","lower_80","mean_value","median_value","upper_80","upper_90","upper_95","cumulative_mean","mobility_trend","latent_trend"
"1","North Carolina","linear_increase_sd","Past",2020-03-04,"cases",0,0,0,0,0,0,0,0,0,0.763474471419752,1
"2","North Carolina","linear_increase_sd","Past",2020-03-04,"cumulative_infections",0,0,0,0,0,0,0,0,NA,0.763474471419752,1
"3","North Carolina","linear_increase_sd","Past",2020-03-04,"deaths",0,0,0,0,0,0,0,0,0,0.763474471419752,1
"4","North Carolina","linear_increase_sd","Past",2020-03-05,"cases",1,2,2,2,2,2,2,2,2,0.770794933170477,0.986714300550706
"5","North Carolina","linear_increase_sd","Past",2020-03-05,"cumulative_infections",14,14,14,16,15,20,20,21,NA,0.770794933170477,0.986714300550706
"6","North Carolina","linear_increase_sd","Past",2020-03-05,"deaths",0,0,0,0,0,0,0,0,0,0.770794933170477,0.986714300550706
"7","North Carolina","linear_increase_sd","Past",2020-03-06,"cases",1,2,2,2,2,2,2,2,4,0.747564112798433,0.984538899027177
"8","North Carolina","linear_increase_sd","Past",2020-03-06,"cumulative_infections",29,29,30,34,32,41,41,43,NA,0.747564112798433,0.984538899027177
"9","North Carolina","linear_increase_sd","Past",2020-03-06,"deaths",0,0,0,1,0,0,0,1,1,0.747564112798433,0.984538899027177
"10","North Carolina","linear_increase_sd","Past",2020-03-07,"cases",1,1,1,2,1,2,2,2,6,0.851055955349935,0.982680679230726
"11","North Carolina","linear_increase_sd","Past",2020-03-07,"cumulative_infections",44,45,45,54,52,64,65,68,NA,0.851055955349935,0.982680679230726
"12","North Carolina","linear_increase_sd","Past",2020-03-07,"deaths",0,0,0,1,0,1,1,1,1,0.851055955349935,0.982680679230726
"13","North Carolina","linear_increase_sd","Past",2020-03-08,"cases",1,1,1,1,1,1,1,1,7,0.806875493400472,0.977450412073652
"14","North Carolina","linear_increase_sd","Past",2020-03-08,"cumulative_infections",68,69,69,84,80,99,103,104,NA,0.806875493400472,0.977450412073652
"15","North Carolina","linear_increase_sd","Past",2020-03-08,"deaths",0,0,0,1,1,1,1,1,2,0.806875493400472,0.977450412073652
"16","North Carolina","linear_increase_sd","Past",2020-03-09,"cases",1,1,1,2,1,1,1,2,8,0.778581618698301,0.969573385438862
"17","North Carolina","linear_increase_sd","Past",2020-03-09,"cumulative_infections",102,102,102,124,118,147,151,151,NA,0.778581618698301,0.969573385438862
"18","North Carolina","linear_increase_sd","Past",2020-03-09,"deaths",0,0,0,1,1,1,1,1,3,0.778581618698301,0.969573385438862
