"","location","sim_type","period","date","variable","lower_95","lower_90","lower_80","mean_value","median_value","upper_80","upper_90","upper_95","cumulative_mean","mobility_trend","latent_trend"
"1","Nebraska","linear_increase_sd","Past",2020-03-05,"cases",0,0,0,0,0,0,0,0,0,0.752213277198992,1
"2","Nebraska","linear_increase_sd","Past",2020-03-05,"cumulative_infections",0,0,0,0,0,0,0,0,NA,0.752213277198992,1
"3","Nebraska","linear_increase_sd","Past",2020-03-05,"deaths",0,0,0,0,0,0,0,0,0,0.752213277198992,1
"4","Nebraska","linear_increase_sd","Past",2020-03-06,"cases",1,1,1,2,2,2,2,2,2,0.794501211701477,0.987046272469304
"5","Nebraska","linear_increase_sd","Past",2020-03-06,"cumulative_infections",7,7,7,8,8,9,9,9,NA,0.794501211701477,0.987046272469304
"6","Nebraska","linear_increase_sd","Past",2020-03-06,"deaths",0,0,0,0,0,0,0,0,0,0.794501211701477,0.987046272469304
"7","Nebraska","linear_increase_sd","Past",2020-03-07,"cases",2,2,2,2,2,2,2,2,4,0.755040903867104,0.987046272469304
"8","Nebraska","linear_increase_sd","Past",2020-03-07,"cumulative_infections",18,18,18,20,20,21,21,21,NA,0.755040903867104,0.987046272469304
"9","Nebraska","linear_increase_sd","Past",2020-03-07,"deaths",0,0,0,0,0,0,0,0,0,0.755040903867104,0.987046272469304
"10","Nebraska","linear_increase_sd","Past",2020-03-08,"cases",2,2,2,2,2,2,2,2,6,0.808995113948352,0.989013057369407
"11","Nebraska","linear_increase_sd","Past",2020-03-08,"cumulative_infections",31,31,31,35,35,37,37,37,NA,0.808995113948352,0.989013057369407
"12","Nebraska","linear_increase_sd","Past",2020-03-08,"deaths",0,0,0,0,0,0,0,0,0,0.808995113948352,0.989013057369407
"13","Nebraska","linear_increase_sd","Past",2020-03-09,"cases",1,1,1,2,2,2,2,2,8,0.790910291724239,0.990684040654933
"14","Nebraska","linear_increase_sd","Past",2020-03-09,"cumulative_infections",46,46,46,54,54,59,59,59,NA,0.790910291724239,0.990684040654933
