"","location","sim_type","period","date","variable","lower_95","lower_90","lower_80","mean_value","median_value","upper_80","upper_90","upper_95","cumulative_mean","mobility_trend","latent_trend"
"1","Maryland","linear_increase_sd","Past",2020-03-05,"cases",0,0,0,0,0,0,0,0,0,0.702303717907214,1
"2","Maryland","linear_increase_sd","Past",2020-03-05,"cumulative_infections",0,0,0,0,0,0,0,0,NA,0.702303717907214,1
"3","Maryland","linear_increase_sd","Past",2020-03-05,"deaths",0,0,0,0,0,0,0,0,0,0.702303717907214,1
"4","Maryland","linear_increase_sd","Past",2020-03-06,"cases",2,2,2,2,2,2,2,2,2,0.822050373491111,0.995929862284104
"5","Maryland","linear_increase_sd","Past",2020-03-06,"cumulative_infections",19,19,19,21,21,22,22,22,NA,0.822050373491111,0.995929862284104
"6","Maryland","linear_increase_sd","Past",2020-03-06,"deaths",0,0,0,0,0,0,0,0,0,0.822050373491111,0.995929862284104
"7","Maryland","linear_increase_sd","Past",2020-03-07,"cases",2,2,2,2,2,2,2,2,4,0.804137763286711,0.995929862284104
"8","Maryland","linear_increase_sd","Past",2020-03-07,"cumulative_infections",45,45,45,55,55,65,65,65,NA,0.804137763286711,0.995929862284104
"9","Maryland","linear_increase_sd","Past",2020-03-07,"deaths",0,0,0,0,0,0,0,0,0,0.804137763286711,0.995929862284104
"10","Maryland","linear_increase_sd","Past",2020-03-08,"cases",1,1,1,2,2,2,2,2,6,0.771228532440298,0.995929862284104
"11","Maryland","linear_increase_sd","Past",2020-03-08,"cumulative_infections",76,76,76,99,99,122,122,122,NA,0.771228532440298,0.995929862284104
"12","Maryland","linear_increase_sd","Past",2020-03-08,"deaths",0,0,0,1,1,1,1,1,1,0.771228532440298,0.995929862284104
"13","Maryland","linear_increase_sd","Past",2020-03-09,"cases",1,1,1,2,2,2,2,2,7,0.689032691915489,0.993307149075715
"14","Maryland","linear_increase_sd","Past",2020-03-09,"cumulative_infections",119,119,119,157,157,194,194,194,NA,0.689032691915489,0.993307149075715
"15","Maryland","linear_increase_sd","Past",2020-03-09,"deaths",1,1,1,1,1,1,1,1,2,0.689032691915489,0.993307149075715
"16","Maryland","linear_increase_sd","Past",2020-03-10,"cases",1,1,1,2,2,2,2,2,9,0.726832300153325,0.989013057369407
"17","Maryland","linear_increase_sd","Past",2020-03-10,"cumulative_infections",176,176,176,228,228,279,279,279,NA,0.726832300153325,0.989013057369407
"18","Maryland","linear_increase_sd","Past",2020-03-10,"deaths",1,1,1,1,1,1,1,1,3,0.726832300153325,0.989013057369407
"19","Maryland","linear_increase_sd","Past",2020-03-11,"cases",2,2,2,3,3,4,4,4,12,0.663238652141099,0.989013057369407
"20","Maryland","linear_increase_sd","Past",2020-03-11,"cumulative_infections",269,269,269,332,332,395,395,395,NA,0.663238652141099,0.989013057369407
"21","Maryland","linear_increase_sd","Past",2020-03-11,"deaths",1,1,1,1,1,1,1,1,4,0.663238652141099,0.989013057369407
"22","Maryland","linear_increase_sd","Past",2020-03-12,"cases",2,2,2,4,4,5,5,5,15,0.771783606449159,0.982013790037908
"23","Maryland","linear_increase_sd","Past",2020-03-12,"cumulative_infections",392,392,392,460,460,527,527,527,NA,0.771783606449159,0.982013790037908
"24","Maryland","linear_increase_sd","Past",2020-03-12,"deaths",1,1,1,1,1,1,1,1,5,0.771783606449159,0.982013790037908
"25","Maryland","linear_increase_sd","Past",2020-03-13,"cases",3,3,3,5,5,6,6,6,20,0.664960665328151,0.982013790037908
"26","Maryland","linear_increase_sd","Past",2020-03-13,"cumulative_infections",596,596,596,660,660,724,724,724,NA,0.664960665328151,0.982013790037908
"27","Maryland","linear_increase_sd","Past",2020-03-13,"deaths",1,1,1,1,1,1,1,1,6,0.664960665328151,0.982013790037908
"28","Maryland","linear_increase_sd","Past",2020-03-14,"cases",5,5,5,6,6,7,7,7,26,0.619088138476917,0.970687769248644
"29","Maryland","linear_increase_sd","Past",2020-03-14,"cumulative_infections",839,839,839,891,891,943,943,943,NA,0.619088138476917,0.970687769248644
"30","Maryland","linear_increase_sd","Past",2020-03-14,"deaths",1,1,1,1,1,1,1,1,7,0.619088138476917,0.970687769248644
"31","Maryland","linear_increase_sd","Past",2020-03-15,"cases",7,7,7,9,9,11,11,11,35,0.619911433320857,0.952574126822433
"32","Maryland","linear_increase_sd","Past",2020-03-15,"cumulative_infections",1137,1137,1137,1167,1167,1197,1197,1197,NA,0.619911433320857,0.952574126822433
"33","Maryland","linear_increase_sd","Past",2020-03-15,"deaths",1,1,1,1,1,1,1,1,8,0.619911433320857,0.952574126822433
"34","Maryland","linear_increase_sd","Past",2020-03-16,"cases",11,11,11,13,13,14,14,14,47,0.653156143951808,0.924141819978756
"35","Maryland","linear_increase_sd","Past",2020-03-16,"cumulative_infections",1520,1520,1520,1521,1521,1522,1522,1522,NA,0.653156143951808,0.924141819978756
"36","Maryland","linear_increase_sd","Past",2020-03-16,"deaths",1,1,1,1,1,1,1,1,9,0.653156143951808,0.924141819978756
"37","Maryland","linear_increase_sd","Past",2020-03-17,"cases",16,16,16,17,17,18,18,18,64,0.625604234060035,0.924141819978756
"38","Maryland","linear_increase_sd","Past",2020-03-17,"cumulative_infections",1941,1941,1941,1977,1977,2013,2013,2013,NA,0.625604234060035,0.924141819978756
"39","Maryland","linear_increase_sd","Past",2020-03-17,"deaths",1,1,1,1,1,1,1,1,10,0.625604234060035,0.924141819978756
