"","location","sim_type","period","date","variable","lower_95","lower_90","lower_80","mean_value","median_value","upper_80","upper_90","upper_95","mobility_trend","latent_trend"
"1","Oklahoma","data","Past",2020-03-07,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.870175509960769,1
"2","Oklahoma","data","Past",2020-03-07,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.870175509960769,1
"3","Oklahoma","data","Past",2020-03-08,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.818951006795475,0.901525057645576
"4","Oklahoma","data","Past",2020-03-08,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.818951006795475,0.901525057645576
"5","Oklahoma","data","Past",2020-03-09,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.877684100510681,0.888095014832672
"6","Oklahoma","data","Past",2020-03-09,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.877684100510681,0.888095014832672
"7","Oklahoma","data","Past",2020-03-10,"daily_cases",NA,NA,NA,1,NA,NA,NA,NA,0.843781797295346,0.873091214303765
"8","Oklahoma","data","Past",2020-03-10,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.843781797295346,0.873091214303765
"9","Oklahoma","data","Past",2020-03-11,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.833229077839712,0.85640103125154
"10","Oklahoma","data","Past",2020-03-11,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.833229077839712,0.85640103125154
"11","Oklahoma","data","Past",2020-03-12,"daily_cases",NA,NA,NA,1,NA,NA,NA,NA,0.857444224144751,0.85640103125154
"12","Oklahoma","data","Past",2020-03-12,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.857444224144751,0.85640103125154
"13","Oklahoma","data","Past",2020-03-13,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.869733127442759,0.817574476193644
"14","Oklahoma","data","Past",2020-03-13,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.869733127442759,0.817574476193644
"15","Oklahoma","data","Past",2020-03-14,"daily_cases",NA,NA,NA,1,NA,NA,NA,NA,0.851346930968206,0.795294944728038
"16","Oklahoma","data","Past",2020-03-14,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.851346930968206,0.795294944728038
"17","Oklahoma","data","Past",2020-03-15,"daily_cases",NA,NA,NA,5,NA,NA,NA,NA,0.840921231692853,0.771056378226556
"18","Oklahoma","data","Past",2020-03-15,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.840921231692853,0.771056378226556
"19","Oklahoma","data","Past",2020-03-16,"daily_cases",NA,NA,NA,1,NA,NA,NA,NA,0.837628867868433,0.686910364660313
"20","Oklahoma","data","Past",2020-03-16,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.837628867868433,0.686910364660313
"21","Oklahoma","data","Past",2020-03-17,"daily_cases",NA,NA,NA,7,NA,NA,NA,NA,0.8748996674566,0.639092745162851
"22","Oklahoma","data","Past",2020-03-17,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.8748996674566,0.639092745162851
"23","Oklahoma","data","Past",2020-03-18,"daily_cases",NA,NA,NA,12,NA,NA,NA,NA,0.840848961789147,0.588348624814718
"24","Oklahoma","data","Past",2020-03-18,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.840848961789147,0.588348624814718
"25","Oklahoma","data","Past",2020-03-19,"daily_cases",NA,NA,NA,15,NA,NA,NA,NA,0.831041324763544,0.553367372799653
"26","Oklahoma","data","Past",2020-03-19,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.831041324763544,0.553367372799653
"27","Oklahoma","data","Past",2020-03-20,"daily_cases",NA,NA,NA,5,NA,NA,NA,NA,0.783736232137515,0.535653670833972
"28","Oklahoma","data","Past",2020-03-20,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.783736232137515,0.535653670833972
"29","Oklahoma","data","Past",2020-03-21,"daily_cases",NA,NA,NA,4,NA,NA,NA,NA,0.808945893767486,0.482150445593865
"30","Oklahoma","data","Past",2020-03-21,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.808945893767486,0.482150445593865
"31","Oklahoma","data","Past",2020-03-22,"daily_cases",NA,NA,NA,14,NA,NA,NA,NA,0.8456212515098,0.429053403116534
