"","location","sim_type","period","date","variable","lower_95","lower_90","lower_80","mean_value","median_value","upper_80","upper_90","upper_95","mobility_trend","latent_trend"
"1","Connecticut","data","Past",2020-03-07,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.647450974552113,1
"2","Connecticut","data","Past",2020-03-07,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.647450974552113,1
"3","Connecticut","data","Past",2020-03-08,"daily_cases",NA,NA,NA,1,NA,NA,NA,NA,0.716397263243238,0.698908423411017
"4","Connecticut","data","Past",2020-03-08,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.716397263243238,0.698908423411017
"5","Connecticut","data","Past",2020-03-09,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.665413653223273,0.640825159873027
"6","Connecticut","data","Past",2020-03-09,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.665413653223273,0.640825159873027
"7","Connecticut","data","Past",2020-03-10,"daily_cases",NA,NA,NA,1,NA,NA,NA,NA,0.711808515117014,0.603735107898218
"8","Connecticut","data","Past",2020-03-10,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.711808515117014,0.603735107898218
"9","Connecticut","data","Past",2020-03-11,"daily_cases",NA,NA,NA,1,NA,NA,NA,NA,0.747679591230627,0.526291517393018
"10","Connecticut","data","Past",2020-03-11,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.747679591230627,0.526291517393018
"11","Connecticut","data","Past",2020-03-12,"daily_cases",NA,NA,NA,3,NA,NA,NA,NA,0.736015325045756,0.5
"12","Connecticut","data","Past",2020-03-12,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.736015325045756,0.5
"13","Connecticut","data","Past",2020-03-13,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.694226106650016,0.421702226703968
"14","Connecticut","data","Past",2020-03-13,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.694226106650016,0.421702226703968
"15","Connecticut","data","Past",2020-03-14,"daily_cases",NA,NA,NA,5,NA,NA,NA,NA,0.647600498001092,0.383744611901923
"16","Connecticut","data","Past",2020-03-14,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.647600498001092,0.383744611901923
"17","Connecticut","data","Past",2020-03-15,"daily_cases",NA,NA,NA,9,NA,NA,NA,NA,0.758371143031695,0.335322205572736
"18","Connecticut","data","Past",2020-03-15,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.758371143031695,0.335322205572736
"19","Connecticut","data","Past",2020-03-16,"daily_cases",NA,NA,NA,6,NA,NA,NA,NA,0.661598098531532,0.301091576588983
"20","Connecticut","data","Past",2020-03-16,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.661598098531532,0.301091576588983
"21","Connecticut","data","Past",2020-03-17,"daily_cases",NA,NA,NA,15,NA,NA,NA,NA,0.721217457753852,0.290133277608631
"22","Connecticut","data","Past",2020-03-17,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.721217457753852,0.290133277608631
"23","Connecticut","data","Past",2020-03-18,"daily_cases",NA,NA,NA,27,NA,NA,NA,NA,0.662861649344463,0.258720085706761
"24","Connecticut","data","Past",2020-03-18,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.662861649344463,0.258720085706761
"25","Connecticut","data","Past",2020-03-19,"daily_cases",NA,NA,NA,28,NA,NA,NA,NA,0.640971605399909,0.229607938687128
"26","Connecticut","data","Past",2020-03-19,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.640971605399909,0.229607938687128
"27","Connecticut","data","Past",2020-03-20,"daily_cases",NA,NA,NA,98,NA,NA,NA,NA,0.621766246861874,0.186383277873728
