"location","sim_type","period","date","variable","lower_95","lower_90","lower_80","mean_value","median_value","upper_80","upper_90","upper_95","mobility_trend","latent_trend"
"Tennessee","data","Past",2020-03-05,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,1,1
"Tennessee","data","Past",2020-03-05,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,1,1
"Tennessee","data","Past",2020-03-06,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,1,0.901977687235032
"Tennessee","data","Past",2020-03-06,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,1,0.901977687235032
"Tennessee","data","Past",2020-03-07,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,1,0.901152576893243
"Tennessee","data","Past",2020-03-07,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,1,0.901152576893243
"Tennessee","data","Past",2020-03-08,"daily_cases",NA,NA,NA,2,NA,NA,NA,NA,1,0.897538179177937
"Tennessee","data","Past",2020-03-08,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,1,0.897538179177937
"Tennessee","data","Past",2020-03-09,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.994733772080423,0.891119252458873
"Tennessee","data","Past",2020-03-09,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.994733772080423,0.891119252458873
"Tennessee","data","Past",2020-03-10,"daily_cases",NA,NA,NA,4,NA,NA,NA,NA,0.984870244821892,0.881728510202052
"Tennessee","data","Past",2020-03-10,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.984870244821892,0.881728510202052
"Tennessee","data","Past",2020-03-11,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.97320608982262,0.869076746538646
"Tennessee","data","Past",2020-03-11,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.97320608982262,0.869076746538646
"Tennessee","data","Past",2020-03-12,"daily_cases",NA,NA,NA,11,NA,NA,NA,NA,0.960034458067627,0.852784145692178
"Tennessee","data","Past",2020-03-12,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.960034458067627,0.852784145692178
"Tennessee","data","Past",2020-03-13,"daily_cases",NA,NA,NA,8,NA,NA,NA,NA,0.945748905110629,0.832421382440384
"Tennessee","data","Past",2020-03-13,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.945748905110629,0.832421382440384
"Tennessee","data","Past",2020-03-14,"daily_cases",NA,NA,NA,6,NA,NA,NA,NA,0.930791954253648,0.807568010869569
"Tennessee","data","Past",2020-03-14,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.930791954253648,0.807568010869569
"Tennessee","data","Past",2020-03-15,"daily_cases",NA,NA,NA,7,NA,NA,NA,NA,0.91512111693692,0.77789251770974
"Tennessee","data","Past",2020-03-15,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.91512111693692,0.77789251770974
"Tennessee","data","Past",2020-03-16,"daily_cases",NA,NA,NA,13,NA,NA,NA,NA,0.898506629211945,0.743251795438162
"Tennessee","data","Past",2020-03-16,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.898506629211945,0.743251795438162
"Tennessee","data","Past",2020-03-17,"daily_cases",NA,NA,NA,21,NA,NA,NA,NA,0.880500029627376,0.703797263012148
"Tennessee","data","Past",2020-03-17,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.880500029627376,0.703797263012148
"Tennessee","data","Past",2020-03-18,"daily_cases",NA,NA,NA,25,NA,NA,NA,NA,0.860793711478766,0.660062765054809
"Tennessee","data","Past",2020-03-18,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.860793711478766,0.660062765054809
"Tennessee","data","Past",2020-03-19,"daily_cases",NA,NA,NA,56,NA,NA,NA,NA,0.839862184552117,0.613001770586717
"Tennessee","data","Past",2020-03-19,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.839862184552117,0.613001770586717
"Tennessee","data","Past",2020-03-20,"daily_cases",NA,NA,NA,74,NA,NA,NA,NA,0.818441956438274,0.563946141830789
"Tennessee","data","Past",2020-03-20,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.818441956438274,0.563946141830789
"Tennessee","data","Past",2020-03-21,"daily_cases",NA,NA,NA,143,NA,NA,NA,NA,0.797535409457009,0.51446965515959
"Tennessee","data","Past",2020-03-21,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.797535409457009,0.51446965515959
"Tennessee","data","Past",2020-03-22,"daily_cases",NA,NA,NA,134,NA,NA,NA,NA,0.778100121499138,0.466041947749464
"Tennessee","data","Past",2020-03-22,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.778100121499138,0.466041947749464
"Tennessee","data","Past",2020-03-23,"daily_cases",NA,NA,NA,110,NA,NA,NA,NA,0.760529446701207,0.419877806963312
"Tennessee","data","Past",2020-03-23,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.760529446701207,0.419877806963312
"Tennessee","data","Past",2020-03-24,"daily_cases",NA,NA,NA,52,NA,NA,NA,NA,0.744628940850495,0.376957752890233
"Tennessee","data","Past",2020-03-24,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.744628940850495,0.376957752890233
"Tennessee","data","Past",2020-03-25,"daily_cases",NA,NA,NA,117,NA,NA,NA,NA,0.73010252406821,0.337973966938222
"Tennessee","data","Past",2020-03-25,"daily_deaths",NA,NA,NA,1,NA,NA,NA,NA,0.73010252406821,0.337973966938222
"Tennessee","data","Past",2020-03-26,"daily_cases",NA,NA,NA,173,NA,NA,NA,NA,0.716724099049373,0.303324774365225
"Tennessee","data","Past",2020-03-26,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.716724099049373,0.303324774365225
"Tennessee","data","Past",2020-03-27,"daily_cases",NA,NA,NA,246,NA,NA,NA,NA,0.704391456513288,0.273150850413726
