"location","sim_type","period","date","variable","lower_95","lower_90","lower_80","mean_value","median_value","upper_80","upper_90","upper_95","mobility_trend","latent_trend"
"Georgia","data","Past",2020-03-04,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.998573319927521,1
"Georgia","data","Past",2020-03-04,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.998573319927521,1
"Georgia","data","Past",2020-03-05,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.994531317889202,0.840564205369484
"Georgia","data","Past",2020-03-05,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.994531317889202,0.840564205369484
"Georgia","data","Past",2020-03-06,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.989907470300932,0.857310885119263
"Georgia","data","Past",2020-03-06,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.989907470300932,0.857310885119263
"Georgia","data","Past",2020-03-07,"daily_cases",NA,NA,NA,4,NA,NA,NA,NA,0.98418494424876,0.867747688985312
"Georgia","data","Past",2020-03-07,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.98418494424876,0.867747688985312
"Georgia","data","Past",2020-03-08,"daily_cases",NA,NA,NA,1,NA,NA,NA,NA,0.976878799358603,0.873259873498627
"Georgia","data","Past",2020-03-08,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.976878799358603,0.873259873498627
"Georgia","data","Past",2020-03-09,"daily_cases",NA,NA,NA,5,NA,NA,NA,NA,0.967557979810741,0.874718460897803
"Georgia","data","Past",2020-03-09,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.967557979810741,0.874718460897803
"Georgia","data","Past",2020-03-10,"daily_cases",NA,NA,NA,5,NA,NA,NA,NA,0.955975075463053,0.87262972816926
"Georgia","data","Past",2020-03-10,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.955975075463053,0.87262972816926
"Georgia","data","Past",2020-03-11,"daily_cases",NA,NA,NA,5,NA,NA,NA,NA,0.94200651755238,0.867244151793107
"Georgia","data","Past",2020-03-11,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.94200651755238,0.867244151793107
"Georgia","data","Past",2020-03-12,"daily_cases",NA,NA,NA,9,NA,NA,NA,NA,0.92584045715383,0.858637261610223
"Georgia","data","Past",2020-03-12,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.92584045715383,0.858637261610223
"Georgia","data","Past",2020-03-13,"daily_cases",NA,NA,NA,11,NA,NA,NA,NA,0.907880801809369,0.846775275864728
"Georgia","data","Past",2020-03-13,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.907880801809369,0.846775275864728
"Georgia","data","Past",2020-03-14,"daily_cases",NA,NA,NA,24,NA,NA,NA,NA,0.888943045742703,0.831575860314773
"Georgia","data","Past",2020-03-14,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.888943045742703,0.831575860314773
"Georgia","data","Past",2020-03-15,"daily_cases",NA,NA,NA,33,NA,NA,NA,NA,0.869421632295107,0.812970834210289
"Georgia","data","Past",2020-03-15,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.869421632295107,0.812970834210289
"Georgia","data","Past",2020-03-16,"daily_cases",NA,NA,NA,22,NA,NA,NA,NA,0.84948926443459,0.79097320083754
"Georgia","data","Past",2020-03-16,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.84948926443459,0.79097320083754
"Georgia","data","Past",2020-03-17,"daily_cases",NA,NA,NA,25,NA,NA,NA,NA,0.828990561025804,0.765745391685205
"Georgia","data","Past",2020-03-17,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.828990561025804,0.765745391685205
"Georgia","data","Past",2020-03-18,"daily_cases",NA,NA,NA,51,NA,NA,NA,NA,0.807833590080633,0.737659758613653
"Georgia","data","Past",2020-03-18,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.807833590080633,0.737659758613653
"Georgia","data","Past",2020-03-19,"daily_cases",NA,NA,NA,90,NA,NA,NA,NA,0.786508300303238,0.707338064355341
"Georgia","data","Past",2020-03-19,"daily_deaths",NA,NA,NA,9,NA,NA,NA,NA,0.786508300303238,0.707338064355341
"Georgia","data","Past",2020-03-20,"daily_cases",NA,NA,NA,133,NA,NA,NA,NA,0.765703093560294,0.675647681267223
"Georgia","data","Past",2020-03-20,"daily_deaths",NA,NA,NA,3,NA,NA,NA,NA,0.765703093560294,0.675647681267223
"Georgia","data","Past",2020-03-21,"daily_cases",NA,NA,NA,87,NA,NA,NA,NA,0.746318303676256,0.643359083146393
"Georgia","data","Past",2020-03-21,"daily_deaths",NA,NA,NA,1,NA,NA,NA,NA,0.746318303676256,0.643359083146393
"Georgia","data","Past",2020-03-22,"daily_cases",NA,NA,NA,93,NA,NA,NA,NA,0.729160861426091,0.610952474234549
"Georgia","data","Past",2020-03-22,"daily_deaths",NA,NA,NA,9,NA,NA,NA,NA,0.729160861426091,0.610952474234549
"Georgia","data","Past",2020-03-23,"daily_cases",NA,NA,NA,172,NA,NA,NA,NA,0.714324699974082,0.57888700099738
"Georgia","data","Past",2020-03-23,"daily_deaths",NA,NA,NA,2,NA,NA,NA,NA,0.714324699974082,0.57888700099738
