"location","sim_type","period","date","variable","var_type","value"
"Tennessee","linear_increase_sd","Past",2020-03-05,"daily_all_infections","lower_95",0
"Tennessee","linear_increase_sd","Past",2020-03-05,"daily_cases","lower_95",0
"Tennessee","linear_increase_sd","Past",2020-03-05,"daily_deaths","lower_95",0
"Tennessee","linear_increase_sd","Past",2020-03-05,"daily_hosps","lower_95",0
"Tennessee","linear_increase_sd","Past",2020-03-06,"daily_all_infections","lower_95",22
"Tennessee","linear_increase_sd","Past",2020-03-06,"daily_cases","lower_95",2
"Tennessee","linear_increase_sd","Past",2020-03-06,"daily_deaths","lower_95",0
"Tennessee","linear_increase_sd","Past",2020-03-06,"daily_hosps","lower_95",1
"Tennessee","linear_increase_sd","Past",2020-03-07,"daily_all_infections","lower_95",24
"Tennessee","linear_increase_sd","Past",2020-03-07,"daily_cases","lower_95",1
"Tennessee","linear_increase_sd","Past",2020-03-07,"daily_deaths","lower_95",0
"Tennessee","linear_increase_sd","Past",2020-03-07,"daily_hosps","lower_95",1
"Tennessee","linear_increase_sd","Past",2020-03-08,"daily_all_infections","lower_95",32
"Tennessee","linear_increase_sd","Past",2020-03-08,"daily_cases","lower_95",1
"Tennessee","linear_increase_sd","Past",2020-03-08,"daily_deaths","lower_95",0
"Tennessee","linear_increase_sd","Past",2020-03-08,"daily_hosps","lower_95",1
"Tennessee","linear_increase_sd","Past",2020-03-09,"daily_all_infections","lower_95",49
"Tennessee","linear_increase_sd","Past",2020-03-09,"daily_cases","lower_95",1
"Tennessee","linear_increase_sd","Past",2020-03-09,"daily_deaths","lower_95",0
"Tennessee","linear_increase_sd","Past",2020-03-09,"daily_hosps","lower_95",1
"Tennessee","linear_increase_sd","Past",2020-03-10,"daily_all_infections","lower_95",77
"Tennessee","linear_increase_sd","Past",2020-03-10,"daily_cases","lower_95",1
"Tennessee","linear_increase_sd","Past",2020-03-10,"daily_deaths","lower_95",0
"Tennessee","linear_increase_sd","Past",2020-03-10,"daily_hosps","lower_95",1
"Tennessee","linear_increase_sd","Past",2020-03-11,"daily_all_infections","lower_95",119
"Tennessee","linear_increase_sd","Past",2020-03-11,"daily_cases","lower_95",2
"Tennessee","linear_increase_sd","Past",2020-03-11,"daily_deaths","lower_95",0
"Tennessee","linear_increase_sd","Past",2020-03-11,"daily_hosps","lower_95",1
"Tennessee","linear_increase_sd","Past",2020-03-12,"daily_all_infections","lower_95",176
"Tennessee","linear_increase_sd","Past",2020-03-12,"daily_cases","lower_95",3
"Tennessee","linear_increase_sd","Past",2020-03-12,"daily_deaths","lower_95",0
"Tennessee","linear_increase_sd","Past",2020-03-12,"daily_hosps","lower_95",1
"Tennessee","linear_increase_sd","Past",2020-03-13,"daily_all_infections","lower_95",254
"Tennessee","linear_increase_sd","Past",2020-03-13,"daily_cases","lower_95",4
"Tennessee","linear_increase_sd","Past",2020-03-13,"daily_deaths","lower_95",0
"Tennessee","linear_increase_sd","Past",2020-03-13,"daily_hosps","lower_95",1
"Tennessee","linear_increase_sd","Past",2020-03-14,"daily_all_infections","lower_95",344
"Tennessee","linear_increase_sd","Past",2020-03-14,"daily_cases","lower_95",6
"Tennessee","linear_increase_sd","Past",2020-03-14,"daily_deaths","lower_95",0
"Tennessee","linear_increase_sd","Past",2020-03-14,"daily_hosps","lower_95",1
"Tennessee","linear_increase_sd","Past",2020-03-15,"daily_all_infections","lower_95",464
"Tennessee","linear_increase_sd","Past",2020-03-15,"daily_cases","lower_95",10
"Tennessee","linear_increase_sd","Past",2020-03-15,"daily_deaths","lower_95",0
"Tennessee","linear_increase_sd","Past",2020-03-15,"daily_hosps","lower_95",1
"Tennessee","linear_increase_sd","Past",2020-03-16,"daily_all_infections","lower_95",605
"Tennessee","linear_increase_sd","Past",2020-03-16,"daily_cases","lower_95",13
"Tennessee","linear_increase_sd","Past",2020-03-16,"daily_deaths","lower_95",0
"Tennessee","linear_increase_sd","Past",2020-03-16,"daily_hosps","lower_95",1
"Tennessee","linear_increase_sd","Past",2020-03-17,"daily_all_infections","lower_95",689
"Tennessee","linear_increase_sd","Past",2020-03-17,"daily_cases","lower_95",22
"Tennessee","linear_increase_sd","Past",2020-03-17,"daily_deaths","lower_95",0
"Tennessee","linear_increase_sd","Past",2020-03-17,"daily_hosps","lower_95",1
"Tennessee","linear_increase_sd","Past",2020-03-18,"daily_all_infections","lower_95",794
"Tennessee","linear_increase_sd","Past",2020-03-18,"daily_cases","lower_95",32
"Tennessee","linear_increase_sd","Past",2020-03-18,"daily_deaths","lower_95",0
"Tennessee","linear_increase_sd","Past",2020-03-18,"daily_hosps","lower_95",1
"Tennessee","linear_increase_sd","Past",2020-03-19,"daily_all_infections","lower_95",930
"Tennessee","linear_increase_sd","Past",2020-03-19,"daily_cases","lower_95",40
"Tennessee","linear_increase_sd","Past",2020-03-19,"daily_deaths","lower_95",1
"Tennessee","linear_increase_sd","Past",2020-03-19,"daily_hosps","lower_95",2
"Tennessee","linear_increase_sd","Past",2020-03-20,"daily_all_infections","lower_95",1060
"Tennessee","linear_increase_sd","Past",2020-03-20,"daily_cases","lower_95",57
"Tennessee","linear_increase_sd","Past",2020-03-20,"daily_deaths","lower_95",0
"Tennessee","linear_increase_sd","Past",2020-03-20,"daily_hosps","lower_95",2
"Tennessee","linear_increase_sd","Past",2020-03-21,"daily_all_infections","lower_95",1185
"Tennessee","linear_increase_sd","Past",2020-03-21,"daily_cases","lower_95",79
"Tennessee","linear_increase_sd","Past",2020-03-21,"daily_deaths","lower_95",1
"Tennessee","linear_increase_sd","Past",2020-03-21,"daily_hosps","lower_95",3
"Tennessee","linear_increase_sd","Past",2020-03-22,"daily_all_infections","lower_95",1107
"Tennessee","linear_increase_sd","Past",2020-03-22,"daily_cases","lower_95",99
"Tennessee","linear_increase_sd","Past",2020-03-22,"daily_deaths","lower_95",1
"Tennessee","linear_increase_sd","Past",2020-03-22,"daily_hosps","lower_95",4
"Tennessee","linear_increase_sd","Past",2020-03-23,"daily_all_infections","lower_95",1137
"Tennessee","linear_increase_sd","Past",2020-03-23,"daily_cases","lower_95",120
"Tennessee","linear_increase_sd","Past",2020-03-23,"daily_deaths","lower_95",1
"Tennessee","linear_increase_sd","Past",2020-03-23,"daily_hosps","lower_95",6
"Tennessee","linear_increase_sd","Past",2020-03-24,"daily_all_infections","lower_95",1169
"Tennessee","linear_increase_sd","Past",2020-03-24,"daily_cases","lower_95",136
"Tennessee","linear_increase_sd","Past",2020-03-24,"daily_deaths","lower_95",1
"Tennessee","linear_increase_sd","Past",2020-03-24,"daily_hosps","lower_95",8
"Tennessee","linear_increase_sd","Past",2020-03-25,"daily_all_infections","lower_95",1148
"Tennessee","linear_increase_sd","Past",2020-03-25,"daily_cases","lower_95",177
"Tennessee","linear_increase_sd","Past",2020-03-25,"daily_deaths","lower_95",1
"Tennessee","linear_increase_sd","Past",2020-03-25,"daily_hosps","lower_95",10
"Tennessee","linear_increase_sd","Past",2020-03-26,"daily_all_infections","lower_95",1119
"Tennessee","linear_increase_sd","Past",2020-03-26,"daily_cases","lower_95",198
"Tennessee","linear_increase_sd","Past",2020-03-26,"daily_deaths","lower_95",1
"Tennessee","linear_increase_sd","Past",2020-03-26,"daily_hosps","lower_95",12
