"location","sim_type","period","date","variable","var_type","value"
"Washington","linear_increase_sd","Past",2020-01-22,"daily_all_infections","lower_95",0
"Washington","linear_increase_sd","Past",2020-01-22,"daily_cases","lower_95",0
"Washington","linear_increase_sd","Past",2020-01-22,"daily_deaths","lower_95",0
"Washington","linear_increase_sd","Past",2020-01-22,"daily_hosps","lower_95",0
"Washington","linear_increase_sd","Past",2020-01-23,"daily_all_infections","lower_95",0
"Washington","linear_increase_sd","Past",2020-01-23,"daily_cases","lower_95",2
"Washington","linear_increase_sd","Past",2020-01-23,"daily_deaths","lower_95",0
"Washington","linear_increase_sd","Past",2020-01-23,"daily_hosps","lower_95",1
"Washington","linear_increase_sd","Past",2020-01-24,"daily_all_infections","lower_95",1
"Washington","linear_increase_sd","Past",2020-01-24,"daily_cases","lower_95",2
"Washington","linear_increase_sd","Past",2020-01-24,"daily_deaths","lower_95",0
"Washington","linear_increase_sd","Past",2020-01-24,"daily_hosps","lower_95",1
"Washington","linear_increase_sd","Past",2020-01-25,"daily_all_infections","lower_95",1
"Washington","linear_increase_sd","Past",2020-01-25,"daily_cases","lower_95",1
"Washington","linear_increase_sd","Past",2020-01-25,"daily_deaths","lower_95",1
"Washington","linear_increase_sd","Past",2020-01-25,"daily_hosps","lower_95",1
"Washington","linear_increase_sd","Past",2020-01-26,"daily_all_infections","lower_95",0
"Washington","linear_increase_sd","Past",2020-01-26,"daily_cases","lower_95",1
"Washington","linear_increase_sd","Past",2020-01-26,"daily_deaths","lower_95",1
"Washington","linear_increase_sd","Past",2020-01-26,"daily_hosps","lower_95",1
"Washington","linear_increase_sd","Past",2020-01-27,"daily_all_infections","lower_95",1
"Washington","linear_increase_sd","Past",2020-01-27,"daily_cases","lower_95",1
"Washington","linear_increase_sd","Past",2020-01-27,"daily_deaths","lower_95",1
"Washington","linear_increase_sd","Past",2020-01-27,"daily_hosps","lower_95",1
"Washington","linear_increase_sd","Past",2020-01-28,"daily_all_infections","lower_95",0
"Washington","linear_increase_sd","Past",2020-01-28,"daily_cases","lower_95",1
"Washington","linear_increase_sd","Past",2020-01-28,"daily_deaths","lower_95",1
"Washington","linear_increase_sd","Past",2020-01-28,"daily_hosps","lower_95",1
"Washington","linear_increase_sd","Past",2020-01-29,"daily_all_infections","lower_95",1
"Washington","linear_increase_sd","Past",2020-01-29,"daily_cases","lower_95",1
"Washington","linear_increase_sd","Past",2020-01-29,"daily_deaths","lower_95",1
"Washington","linear_increase_sd","Past",2020-01-29,"daily_hosps","lower_95",1
"Washington","linear_increase_sd","Past",2020-01-30,"daily_all_infections","lower_95",0
"Washington","linear_increase_sd","Past",2020-01-30,"daily_cases","lower_95",1
"Washington","linear_increase_sd","Past",2020-01-30,"daily_deaths","lower_95",1
"Washington","linear_increase_sd","Past",2020-01-30,"daily_hosps","lower_95",1
"Washington","linear_increase_sd","Past",2020-01-31,"daily_all_infections","lower_95",0
"Washington","linear_increase_sd","Past",2020-01-31,"daily_cases","lower_95",1
"Washington","linear_increase_sd","Past",2020-01-31,"daily_deaths","lower_95",1
"Washington","linear_increase_sd","Past",2020-01-31,"daily_hosps","lower_95",1
"Washington","linear_increase_sd","Past",2020-02-01,"daily_all_infections","lower_95",1
"Washington","linear_increase_sd","Past",2020-02-01,"daily_cases","lower_95",1
"Washington","linear_increase_sd","Past",2020-02-01,"daily_deaths","lower_95",1
"Washington","linear_increase_sd","Past",2020-02-01,"daily_hosps","lower_95",1
"Washington","linear_increase_sd","Past",2020-02-02,"daily_all_infections","lower_95",0
"Washington","linear_increase_sd","Past",2020-02-02,"daily_cases","lower_95",1
"Washington","linear_increase_sd","Past",2020-02-02,"daily_deaths","lower_95",1
"Washington","linear_increase_sd","Past",2020-02-02,"daily_hosps","lower_95",1
"Washington","linear_increase_sd","Past",2020-02-03,"daily_all_infections","lower_95",1
"Washington","linear_increase_sd","Past",2020-02-03,"daily_cases","lower_95",1
