"location","sim_type","period","date","variable","var_type","value"
"North Dakota","linear_increase_sd","Past",2020-03-07,"daily_all_infections","lower_95",0
"North Dakota","linear_increase_sd","Past",2020-03-07,"daily_cases","lower_95",0
"North Dakota","linear_increase_sd","Past",2020-03-07,"daily_deaths","lower_95",0
"North Dakota","linear_increase_sd","Past",2020-03-07,"daily_hosps","lower_95",0
"North Dakota","linear_increase_sd","Past",2020-03-08,"daily_all_infections","lower_95",8
"North Dakota","linear_increase_sd","Past",2020-03-08,"daily_cases","lower_95",2
"North Dakota","linear_increase_sd","Past",2020-03-08,"daily_deaths","lower_95",0
"North Dakota","linear_increase_sd","Past",2020-03-08,"daily_hosps","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-09,"daily_all_infections","lower_95",10
"North Dakota","linear_increase_sd","Past",2020-03-09,"daily_cases","lower_95",2
"North Dakota","linear_increase_sd","Past",2020-03-09,"daily_deaths","lower_95",0
"North Dakota","linear_increase_sd","Past",2020-03-09,"daily_hosps","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-10,"daily_all_infections","lower_95",10
"North Dakota","linear_increase_sd","Past",2020-03-10,"daily_cases","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-10,"daily_deaths","lower_95",0
"North Dakota","linear_increase_sd","Past",2020-03-10,"daily_hosps","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-11,"daily_all_infections","lower_95",11
"North Dakota","linear_increase_sd","Past",2020-03-11,"daily_cases","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-11,"daily_deaths","lower_95",0
"North Dakota","linear_increase_sd","Past",2020-03-11,"daily_hosps","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-12,"daily_all_infections","lower_95",13
"North Dakota","linear_increase_sd","Past",2020-03-12,"daily_cases","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-12,"daily_deaths","lower_95",0
"North Dakota","linear_increase_sd","Past",2020-03-12,"daily_hosps","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-13,"daily_all_infections","lower_95",19
"North Dakota","linear_increase_sd","Past",2020-03-13,"daily_cases","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-13,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-13,"daily_hosps","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-14,"daily_all_infections","lower_95",22
"North Dakota","linear_increase_sd","Past",2020-03-14,"daily_cases","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-14,"daily_deaths","lower_95",0
"North Dakota","linear_increase_sd","Past",2020-03-14,"daily_hosps","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-15,"daily_all_infections","lower_95",24
"North Dakota","linear_increase_sd","Past",2020-03-15,"daily_cases","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-15,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-15,"daily_hosps","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-16,"daily_all_infections","lower_95",30
"North Dakota","linear_increase_sd","Past",2020-03-16,"daily_cases","lower_95",2
"North Dakota","linear_increase_sd","Past",2020-03-16,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-16,"daily_hosps","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-17,"daily_all_infections","lower_95",33
"North Dakota","linear_increase_sd","Past",2020-03-17,"daily_cases","lower_95",2
"North Dakota","linear_increase_sd","Past",2020-03-17,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-17,"daily_hosps","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-18,"daily_all_infections","lower_95",38
"North Dakota","linear_increase_sd","Past",2020-03-18,"daily_cases","lower_95",2
"North Dakota","linear_increase_sd","Past",2020-03-18,"daily_deaths","lower_95",0
"North Dakota","linear_increase_sd","Past",2020-03-18,"daily_hosps","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-19,"daily_all_infections","lower_95",42
"North Dakota","linear_increase_sd","Past",2020-03-19,"daily_cases","lower_95",3
"North Dakota","linear_increase_sd","Past",2020-03-19,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-19,"daily_hosps","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-20,"daily_all_infections","lower_95",48
"North Dakota","linear_increase_sd","Past",2020-03-20,"daily_cases","lower_95",4
"North Dakota","linear_increase_sd","Past",2020-03-20,"daily_deaths","lower_95",0
"North Dakota","linear_increase_sd","Past",2020-03-20,"daily_hosps","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-21,"daily_all_infections","lower_95",46
"North Dakota","linear_increase_sd","Past",2020-03-21,"daily_cases","lower_95",5
"North Dakota","linear_increase_sd","Past",2020-03-21,"daily_deaths","lower_95",0
"North Dakota","linear_increase_sd","Past",2020-03-21,"daily_hosps","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-22,"daily_all_infections","lower_95",53
"North Dakota","linear_increase_sd","Past",2020-03-22,"daily_cases","lower_95",6
"North Dakota","linear_increase_sd","Past",2020-03-22,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-22,"daily_hosps","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-23,"daily_all_infections","lower_95",49
"North Dakota","linear_increase_sd","Past",2020-03-23,"daily_cases","lower_95",6
"North Dakota","linear_increase_sd","Past",2020-03-23,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-23,"daily_hosps","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-24,"daily_all_infections","lower_95",54
"North Dakota","linear_increase_sd","Past",2020-03-24,"daily_cases","lower_95",7
"North Dakota","linear_increase_sd","Past",2020-03-24,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-24,"daily_hosps","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-25,"daily_all_infections","lower_95",51
"North Dakota","linear_increase_sd","Past",2020-03-25,"daily_cases","lower_95",8
"North Dakota","linear_increase_sd","Past",2020-03-25,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-25,"daily_hosps","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-26,"daily_all_infections","lower_95",56
"North Dakota","linear_increase_sd","Past",2020-03-26,"daily_cases","lower_95",9
"North Dakota","linear_increase_sd","Past",2020-03-26,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-26,"daily_hosps","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-27,"daily_all_infections","lower_95",60
"North Dakota","linear_increase_sd","Past",2020-03-27,"daily_cases","lower_95",10
"North Dakota","linear_increase_sd","Past",2020-03-27,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-27,"daily_hosps","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-28,"daily_all_infections","lower_95",59
"North Dakota","linear_increase_sd","Past",2020-03-28,"daily_cases","lower_95",10
"North Dakota","linear_increase_sd","Past",2020-03-28,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-28,"daily_hosps","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-29,"daily_all_infections","lower_95",62
"North Dakota","linear_increase_sd","Past",2020-03-29,"daily_cases","lower_95",11
"North Dakota","linear_increase_sd","Past",2020-03-29,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-29,"daily_hosps","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-30,"daily_all_infections","lower_95",60
"North Dakota","linear_increase_sd","Past",2020-03-30,"daily_cases","lower_95",11
"North Dakota","linear_increase_sd","Past",2020-03-30,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-30,"daily_hosps","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-31,"daily_all_infections","lower_95",58
"North Dakota","linear_increase_sd","Past",2020-03-31,"daily_cases","lower_95",11
"North Dakota","linear_increase_sd","Past",2020-03-31,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-03-31,"daily_hosps","lower_95",2
"North Dakota","linear_increase_sd","Past",2020-04-01,"daily_all_infections","lower_95",63
"North Dakota","linear_increase_sd","Past",2020-04-01,"daily_cases","lower_95",12
"North Dakota","linear_increase_sd","Past",2020-04-01,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-04-01,"daily_hosps","lower_95",2
"North Dakota","linear_increase_sd","Past",2020-04-02,"daily_all_infections","lower_95",65
"North Dakota","linear_increase_sd","Past",2020-04-02,"daily_cases","lower_95",13
"North Dakota","linear_increase_sd","Past",2020-04-02,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-04-02,"daily_hosps","lower_95",2
"North Dakota","linear_increase_sd","Past",2020-04-03,"daily_all_infections","lower_95",70
"North Dakota","linear_increase_sd","Past",2020-04-03,"daily_cases","lower_95",13
"North Dakota","linear_increase_sd","Past",2020-04-03,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-04-03,"daily_hosps","lower_95",2
"North Dakota","linear_increase_sd","Past",2020-04-04,"daily_all_infections","lower_95",73
"North Dakota","linear_increase_sd","Past",2020-04-04,"daily_cases","lower_95",14
"North Dakota","linear_increase_sd","Past",2020-04-04,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-04-04,"daily_hosps","lower_95",2
"North Dakota","linear_increase_sd","Past",2020-04-05,"daily_all_infections","lower_95",78
"North Dakota","linear_increase_sd","Past",2020-04-05,"daily_cases","lower_95",13
"North Dakota","linear_increase_sd","Past",2020-04-05,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-04-05,"daily_hosps","lower_95",2
"North Dakota","linear_increase_sd","Past",2020-04-06,"daily_all_infections","lower_95",83
"North Dakota","linear_increase_sd","Past",2020-04-06,"daily_cases","lower_95",16
"North Dakota","linear_increase_sd","Past",2020-04-06,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-04-06,"daily_hosps","lower_95",2
"North Dakota","linear_increase_sd","Past",2020-04-07,"daily_all_infections","lower_95",87
"North Dakota","linear_increase_sd","Past",2020-04-07,"daily_cases","lower_95",16
"North Dakota","linear_increase_sd","Past",2020-04-07,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-04-07,"daily_hosps","lower_95",2
"North Dakota","linear_increase_sd","Past",2020-04-08,"daily_all_infections","lower_95",93
"North Dakota","linear_increase_sd","Past",2020-04-08,"daily_cases","lower_95",16
"North Dakota","linear_increase_sd","Past",2020-04-08,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-04-08,"daily_hosps","lower_95",2
"North Dakota","linear_increase_sd","Past",2020-04-09,"daily_all_infections","lower_95",97
"North Dakota","linear_increase_sd","Past",2020-04-09,"daily_cases","lower_95",17
"North Dakota","linear_increase_sd","Past",2020-04-09,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-04-09,"daily_hosps","lower_95",2
"North Dakota","linear_increase_sd","Past",2020-04-10,"daily_all_infections","lower_95",99
"North Dakota","linear_increase_sd","Past",2020-04-10,"daily_cases","lower_95",20
"North Dakota","linear_increase_sd","Past",2020-04-10,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-04-10,"daily_hosps","lower_95",2
"North Dakota","linear_increase_sd","Past",2020-04-11,"daily_all_infections","lower_95",104
"North Dakota","linear_increase_sd","Past",2020-04-11,"daily_cases","lower_95",19
"North Dakota","linear_increase_sd","Past",2020-04-11,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-04-11,"daily_hosps","lower_95",2
"North Dakota","linear_increase_sd","Past",2020-04-12,"daily_all_infections","lower_95",108
"North Dakota","linear_increase_sd","Past",2020-04-12,"daily_cases","lower_95",22
"North Dakota","linear_increase_sd","Past",2020-04-12,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-04-12,"daily_hosps","lower_95",2
"North Dakota","linear_increase_sd","Past",2020-04-13,"daily_all_infections","lower_95",111
"North Dakota","linear_increase_sd","Past",2020-04-13,"daily_cases","lower_95",23
"North Dakota","linear_increase_sd","Past",2020-04-13,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-04-13,"daily_hosps","lower_95",3
"North Dakota","linear_increase_sd","Past",2020-04-14,"daily_all_infections","lower_95",115
"North Dakota","linear_increase_sd","Past",2020-04-14,"daily_cases","lower_95",23
"North Dakota","linear_increase_sd","Past",2020-04-14,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-04-14,"daily_hosps","lower_95",3
"North Dakota","linear_increase_sd","Past",2020-04-15,"daily_all_infections","lower_95",109
"North Dakota","linear_increase_sd","Past",2020-04-15,"daily_cases","lower_95",26
"North Dakota","linear_increase_sd","Past",2020-04-15,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-04-15,"daily_hosps","lower_95",3
"North Dakota","linear_increase_sd","Past",2020-04-16,"daily_all_infections","lower_95",112
"North Dakota","linear_increase_sd","Past",2020-04-16,"daily_cases","lower_95",26
"North Dakota","linear_increase_sd","Past",2020-04-16,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-04-16,"daily_hosps","lower_95",3
"North Dakota","linear_increase_sd","Past",2020-04-17,"daily_all_infections","lower_95",120
"North Dakota","linear_increase_sd","Past",2020-04-17,"daily_cases","lower_95",29
"North Dakota","linear_increase_sd","Past",2020-04-17,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-04-17,"daily_hosps","lower_95",3
"North Dakota","linear_increase_sd","Past",2020-04-18,"daily_all_infections","lower_95",115
"North Dakota","linear_increase_sd","Past",2020-04-18,"daily_cases","lower_95",28
"North Dakota","linear_increase_sd","Past",2020-04-18,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-04-18,"daily_hosps","lower_95",3
"North Dakota","linear_increase_sd","Past",2020-04-19,"daily_all_infections","lower_95",119
"North Dakota","linear_increase_sd","Past",2020-04-19,"daily_cases","lower_95",29
"North Dakota","linear_increase_sd","Past",2020-04-19,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-04-19,"daily_hosps","lower_95",3
"North Dakota","linear_increase_sd","Past",2020-04-20,"daily_all_infections","lower_95",122
"North Dakota","linear_increase_sd","Past",2020-04-20,"daily_cases","lower_95",28
"North Dakota","linear_increase_sd","Past",2020-04-20,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-04-20,"daily_hosps","lower_95",3
"North Dakota","linear_increase_sd","Past",2020-04-21,"daily_all_infections","lower_95",122
"North Dakota","linear_increase_sd","Past",2020-04-21,"daily_cases","lower_95",31
"North Dakota","linear_increase_sd","Past",2020-04-21,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-04-21,"daily_hosps","lower_95",3
"North Dakota","linear_increase_sd","Past",2020-04-22,"daily_all_infections","lower_95",121
"North Dakota","linear_increase_sd","Past",2020-04-22,"daily_cases","lower_95",29
"North Dakota","linear_increase_sd","Past",2020-04-22,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-04-22,"daily_hosps","lower_95",4
"North Dakota","linear_increase_sd","Past",2020-04-23,"daily_all_infections","lower_95",116
"North Dakota","linear_increase_sd","Past",2020-04-23,"daily_cases","lower_95",32
"North Dakota","linear_increase_sd","Past",2020-04-23,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-04-23,"daily_hosps","lower_95",4
"North Dakota","linear_increase_sd","Past",2020-04-24,"daily_all_infections","lower_95",128
"North Dakota","linear_increase_sd","Past",2020-04-24,"daily_cases","lower_95",34
"North Dakota","linear_increase_sd","Past",2020-04-24,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-04-24,"daily_hosps","lower_95",4
"North Dakota","linear_increase_sd","Past",2020-04-25,"daily_all_infections","lower_95",124
"North Dakota","linear_increase_sd","Past",2020-04-25,"daily_cases","lower_95",33
"North Dakota","linear_increase_sd","Past",2020-04-25,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-04-25,"daily_hosps","lower_95",4
"North Dakota","linear_increase_sd","Past",2020-04-26,"daily_all_infections","lower_95",119
"North Dakota","linear_increase_sd","Past",2020-04-26,"daily_cases","lower_95",33
"North Dakota","linear_increase_sd","Past",2020-04-26,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-04-26,"daily_hosps","lower_95",4
"North Dakota","linear_increase_sd","Past",2020-04-27,"daily_all_infections","lower_95",125
"North Dakota","linear_increase_sd","Past",2020-04-27,"daily_cases","lower_95",34
"North Dakota","linear_increase_sd","Past",2020-04-27,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-04-27,"daily_hosps","lower_95",4
"North Dakota","linear_increase_sd","Past",2020-04-28,"daily_all_infections","lower_95",121
"North Dakota","linear_increase_sd","Past",2020-04-28,"daily_cases","lower_95",35
"North Dakota","linear_increase_sd","Past",2020-04-28,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-04-28,"daily_hosps","lower_95",4
"North Dakota","linear_increase_sd","Past",2020-04-29,"daily_all_infections","lower_95",124
"North Dakota","linear_increase_sd","Past",2020-04-29,"daily_cases","lower_95",34
"North Dakota","linear_increase_sd","Past",2020-04-29,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-04-29,"daily_hosps","lower_95",4
"North Dakota","linear_increase_sd","Past",2020-04-30,"daily_all_infections","lower_95",127
"North Dakota","linear_increase_sd","Past",2020-04-30,"daily_cases","lower_95",34
"North Dakota","linear_increase_sd","Past",2020-04-30,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-04-30,"daily_hosps","lower_95",4
"North Dakota","linear_increase_sd","Past",2020-05-01,"daily_all_infections","lower_95",120
"North Dakota","linear_increase_sd","Past",2020-05-01,"daily_cases","lower_95",36
"North Dakota","linear_increase_sd","Past",2020-05-01,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-05-01,"daily_hosps","lower_95",5
"North Dakota","linear_increase_sd","Past",2020-05-02,"daily_all_infections","lower_95",120
"North Dakota","linear_increase_sd","Past",2020-05-02,"daily_cases","lower_95",34
"North Dakota","linear_increase_sd","Past",2020-05-02,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-05-02,"daily_hosps","lower_95",5
"North Dakota","linear_increase_sd","Past",2020-05-03,"daily_all_infections","lower_95",125
"North Dakota","linear_increase_sd","Past",2020-05-03,"daily_cases","lower_95",36
"North Dakota","linear_increase_sd","Past",2020-05-03,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-05-03,"daily_hosps","lower_95",4
"North Dakota","linear_increase_sd","Past",2020-05-04,"daily_all_infections","lower_95",124
"North Dakota","linear_increase_sd","Past",2020-05-04,"daily_cases","lower_95",36
"North Dakota","linear_increase_sd","Past",2020-05-04,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-05-04,"daily_hosps","lower_95",4
"North Dakota","linear_increase_sd","Past",2020-05-05,"daily_all_infections","lower_95",117
"North Dakota","linear_increase_sd","Past",2020-05-05,"daily_cases","lower_95",36
"North Dakota","linear_increase_sd","Past",2020-05-05,"daily_deaths","lower_95",2
"North Dakota","linear_increase_sd","Past",2020-05-05,"daily_hosps","lower_95",5
"North Dakota","linear_increase_sd","Past",2020-05-06,"daily_all_infections","lower_95",123
"North Dakota","linear_increase_sd","Past",2020-05-06,"daily_cases","lower_95",37
"North Dakota","linear_increase_sd","Past",2020-05-06,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-05-06,"daily_hosps","lower_95",5
"North Dakota","linear_increase_sd","Past",2020-05-07,"daily_all_infections","lower_95",127
"North Dakota","linear_increase_sd","Past",2020-05-07,"daily_cases","lower_95",36
"North Dakota","linear_increase_sd","Past",2020-05-07,"daily_deaths","lower_95",1
"North Dakota","linear_increase_sd","Past",2020-05-07,"daily_hosps","lower_95",4
