"location","sim_type","period","date","variable","var_type","value"
"Iowa","linear_increase_sd","Past",2020-03-06,"daily_all_infections","lower_95",0
"Iowa","linear_increase_sd","Past",2020-03-06,"daily_cases","lower_95",0
"Iowa","linear_increase_sd","Past",2020-03-06,"daily_deaths","lower_95",0
"Iowa","linear_increase_sd","Past",2020-03-06,"daily_hosps","lower_95",0
"Iowa","linear_increase_sd","Past",2020-03-07,"daily_all_infections","lower_95",5
"Iowa","linear_increase_sd","Past",2020-03-07,"daily_cases","lower_95",2
"Iowa","linear_increase_sd","Past",2020-03-07,"daily_deaths","lower_95",0
"Iowa","linear_increase_sd","Past",2020-03-07,"daily_hosps","lower_95",1
"Iowa","linear_increase_sd","Past",2020-03-08,"daily_all_infections","lower_95",10
"Iowa","linear_increase_sd","Past",2020-03-08,"daily_cases","lower_95",2
"Iowa","linear_increase_sd","Past",2020-03-08,"daily_deaths","lower_95",0
"Iowa","linear_increase_sd","Past",2020-03-08,"daily_hosps","lower_95",1
"Iowa","linear_increase_sd","Past",2020-03-09,"daily_all_infections","lower_95",18
"Iowa","linear_increase_sd","Past",2020-03-09,"daily_cases","lower_95",2
"Iowa","linear_increase_sd","Past",2020-03-09,"daily_deaths","lower_95",0
"Iowa","linear_increase_sd","Past",2020-03-09,"daily_hosps","lower_95",1
"Iowa","linear_increase_sd","Past",2020-03-10,"daily_all_infections","lower_95",25
"Iowa","linear_increase_sd","Past",2020-03-10,"daily_cases","lower_95",1
"Iowa","linear_increase_sd","Past",2020-03-10,"daily_deaths","lower_95",0
"Iowa","linear_increase_sd","Past",2020-03-10,"daily_hosps","lower_95",1
"Iowa","linear_increase_sd","Past",2020-03-11,"daily_all_infections","lower_95",33
"Iowa","linear_increase_sd","Past",2020-03-11,"daily_cases","lower_95",1
"Iowa","linear_increase_sd","Past",2020-03-11,"daily_deaths","lower_95",0
"Iowa","linear_increase_sd","Past",2020-03-11,"daily_hosps","lower_95",1
"Iowa","linear_increase_sd","Past",2020-03-12,"daily_all_infections","lower_95",43
"Iowa","linear_increase_sd","Past",2020-03-12,"daily_cases","lower_95",2
"Iowa","linear_increase_sd","Past",2020-03-12,"daily_deaths","lower_95",0
"Iowa","linear_increase_sd","Past",2020-03-12,"daily_hosps","lower_95",1
"Iowa","linear_increase_sd","Past",2020-03-13,"daily_all_infections","lower_95",54
"Iowa","linear_increase_sd","Past",2020-03-13,"daily_cases","lower_95",2
"Iowa","linear_increase_sd","Past",2020-03-13,"daily_deaths","lower_95",1
"Iowa","linear_increase_sd","Past",2020-03-13,"daily_hosps","lower_95",1
"Iowa","linear_increase_sd","Past",2020-03-14,"daily_all_infections","lower_95",66
"Iowa","linear_increase_sd","Past",2020-03-14,"daily_cases","lower_95",3
"Iowa","linear_increase_sd","Past",2020-03-14,"daily_deaths","lower_95",0
"Iowa","linear_increase_sd","Past",2020-03-14,"daily_hosps","lower_95",1
"Iowa","linear_increase_sd","Past",2020-03-15,"daily_all_infections","lower_95",83
"Iowa","linear_increase_sd","Past",2020-03-15,"daily_cases","lower_95",3
"Iowa","linear_increase_sd","Past",2020-03-15,"daily_deaths","lower_95",0
"Iowa","linear_increase_sd","Past",2020-03-15,"daily_hosps","lower_95",1
"Iowa","linear_increase_sd","Past",2020-03-16,"daily_all_infections","lower_95",102
"Iowa","linear_increase_sd","Past",2020-03-16,"daily_cases","lower_95",4
"Iowa","linear_increase_sd","Past",2020-03-16,"daily_deaths","lower_95",0
"Iowa","linear_increase_sd","Past",2020-03-16,"daily_hosps","lower_95",1
"Iowa","linear_increase_sd","Past",2020-03-17,"daily_all_infections","lower_95",124
"Iowa","linear_increase_sd","Past",2020-03-17,"daily_cases","lower_95",5
"Iowa","linear_increase_sd","Past",2020-03-17,"daily_deaths","lower_95",0
"Iowa","linear_increase_sd","Past",2020-03-17,"daily_hosps","lower_95",1
"Iowa","linear_increase_sd","Past",2020-03-18,"daily_all_infections","lower_95",133
"Iowa","linear_increase_sd","Past",2020-03-18,"daily_cases","lower_95",7
"Iowa","linear_increase_sd","Past",2020-03-18,"daily_deaths","lower_95",0
"Iowa","linear_increase_sd","Past",2020-03-18,"daily_hosps","lower_95",1
"Iowa","linear_increase_sd","Past",2020-03-19,"daily_all_infections","lower_95",144
"Iowa","linear_increase_sd","Past",2020-03-19,"daily_cases","lower_95",9
"Iowa","linear_increase_sd","Past",2020-03-19,"daily_deaths","lower_95",1
"Iowa","linear_increase_sd","Past",2020-03-19,"daily_hosps","lower_95",1
"Iowa","linear_increase_sd","Past",2020-03-20,"daily_all_infections","lower_95",166
"Iowa","linear_increase_sd","Past",2020-03-20,"daily_cases","lower_95",10
"Iowa","linear_increase_sd","Past",2020-03-20,"daily_deaths","lower_95",1
"Iowa","linear_increase_sd","Past",2020-03-20,"daily_hosps","lower_95",1
"Iowa","linear_increase_sd","Past",2020-03-21,"daily_all_infections","lower_95",176
"Iowa","linear_increase_sd","Past",2020-03-21,"daily_cases","lower_95",14
"Iowa","linear_increase_sd","Past",2020-03-21,"daily_deaths","lower_95",1
"Iowa","linear_increase_sd","Past",2020-03-21,"daily_hosps","lower_95",1
"Iowa","linear_increase_sd","Past",2020-03-22,"daily_all_infections","lower_95",197
"Iowa","linear_increase_sd","Past",2020-03-22,"daily_cases","lower_95",17
"Iowa","linear_increase_sd","Past",2020-03-22,"daily_deaths","lower_95",1
"Iowa","linear_increase_sd","Past",2020-03-22,"daily_hosps","lower_95",1
"Iowa","linear_increase_sd","Past",2020-03-23,"daily_all_infections","lower_95",222
"Iowa","linear_increase_sd","Past",2020-03-23,"daily_cases","lower_95",19
"Iowa","linear_increase_sd","Past",2020-03-23,"daily_deaths","lower_95",1
"Iowa","linear_increase_sd","Past",2020-03-23,"daily_hosps","lower_95",1
"Iowa","linear_increase_sd","Past",2020-03-24,"daily_all_infections","lower_95",247
"Iowa","linear_increase_sd","Past",2020-03-24,"daily_cases","lower_95",24
"Iowa","linear_increase_sd","Past",2020-03-24,"daily_deaths","lower_95",1
"Iowa","linear_increase_sd","Past",2020-03-24,"daily_hosps","lower_95",2
