"location","sim_type","period","date","variable","var_type","value"
"Colorado","linear_increase_sd","Past",2020-03-05,"daily_all_infections","lower_95",0
"Colorado","linear_increase_sd","Past",2020-03-05,"daily_cases","lower_95",0
"Colorado","linear_increase_sd","Past",2020-03-05,"daily_deaths","lower_95",0
"Colorado","linear_increase_sd","Past",2020-03-05,"daily_hosps","lower_95",0
"Colorado","linear_increase_sd","Past",2020-03-06,"daily_all_infections","lower_95",49
"Colorado","linear_increase_sd","Past",2020-03-06,"daily_cases","lower_95",2
"Colorado","linear_increase_sd","Past",2020-03-06,"daily_deaths","lower_95",0
"Colorado","linear_increase_sd","Past",2020-03-06,"daily_hosps","lower_95",1
"Colorado","linear_increase_sd","Past",2020-03-07,"daily_all_infections","lower_95",88
"Colorado","linear_increase_sd","Past",2020-03-07,"daily_cases","lower_95",2
"Colorado","linear_increase_sd","Past",2020-03-07,"daily_deaths","lower_95",0
"Colorado","linear_increase_sd","Past",2020-03-07,"daily_hosps","lower_95",1
"Colorado","linear_increase_sd","Past",2020-03-08,"daily_all_infections","lower_95",131
"Colorado","linear_increase_sd","Past",2020-03-08,"daily_cases","lower_95",1
"Colorado","linear_increase_sd","Past",2020-03-08,"daily_deaths","lower_95",0
"Colorado","linear_increase_sd","Past",2020-03-08,"daily_hosps","lower_95",1
"Colorado","linear_increase_sd","Past",2020-03-09,"daily_all_infections","lower_95",179
"Colorado","linear_increase_sd","Past",2020-03-09,"daily_cases","lower_95",2
"Colorado","linear_increase_sd","Past",2020-03-09,"daily_deaths","lower_95",0
"Colorado","linear_increase_sd","Past",2020-03-09,"daily_hosps","lower_95",1
"Colorado","linear_increase_sd","Past",2020-03-10,"daily_all_infections","lower_95",235
"Colorado","linear_increase_sd","Past",2020-03-10,"daily_cases","lower_95",3
"Colorado","linear_increase_sd","Past",2020-03-10,"daily_deaths","lower_95",0
"Colorado","linear_increase_sd","Past",2020-03-10,"daily_hosps","lower_95",1
"Colorado","linear_increase_sd","Past",2020-03-11,"daily_all_infections","lower_95",307
"Colorado","linear_increase_sd","Past",2020-03-11,"daily_cases","lower_95",7
"Colorado","linear_increase_sd","Past",2020-03-11,"daily_deaths","lower_95",1
"Colorado","linear_increase_sd","Past",2020-03-11,"daily_hosps","lower_95",1
"Colorado","linear_increase_sd","Past",2020-03-12,"daily_all_infections","lower_95",390
"Colorado","linear_increase_sd","Past",2020-03-12,"daily_cases","lower_95",9
"Colorado","linear_increase_sd","Past",2020-03-12,"daily_deaths","lower_95",0
"Colorado","linear_increase_sd","Past",2020-03-12,"daily_hosps","lower_95",1
"Colorado","linear_increase_sd","Past",2020-03-13,"daily_all_infections","lower_95",437
"Colorado","linear_increase_sd","Past",2020-03-13,"daily_cases","lower_95",12
"Colorado","linear_increase_sd","Past",2020-03-13,"daily_deaths","lower_95",1
"Colorado","linear_increase_sd","Past",2020-03-13,"daily_hosps","lower_95",1
"Colorado","linear_increase_sd","Past",2020-03-14,"daily_all_infections","lower_95",533
"Colorado","linear_increase_sd","Past",2020-03-14,"daily_cases","lower_95",18
"Colorado","linear_increase_sd","Past",2020-03-14,"daily_deaths","lower_95",1
"Colorado","linear_increase_sd","Past",2020-03-14,"daily_hosps","lower_95",1
"Colorado","linear_increase_sd","Past",2020-03-15,"daily_all_infections","lower_95",644
"Colorado","linear_increase_sd","Past",2020-03-15,"daily_cases","lower_95",25
"Colorado","linear_increase_sd","Past",2020-03-15,"daily_deaths","lower_95",1
"Colorado","linear_increase_sd","Past",2020-03-15,"daily_hosps","lower_95",1
"Colorado","linear_increase_sd","Past",2020-03-16,"daily_all_infections","lower_95",756
"Colorado","linear_increase_sd","Past",2020-03-16,"daily_cases","lower_95",34
"Colorado","linear_increase_sd","Past",2020-03-16,"daily_deaths","lower_95",1
"Colorado","linear_increase_sd","Past",2020-03-16,"daily_hosps","lower_95",2
"Colorado","linear_increase_sd","Past",2020-03-17,"daily_all_infections","lower_95",885
