"location","sim_type","period","date","variable","var_type","value"
"Kansas","linear_increase_sd","Past",2020-03-06,"daily_all_infections","lower_95",0
"Kansas","linear_increase_sd","Past",2020-03-06,"daily_cases","lower_95",0
"Kansas","linear_increase_sd","Past",2020-03-06,"daily_deaths","lower_95",0
"Kansas","linear_increase_sd","Past",2020-03-06,"daily_hosps","lower_95",0
"Kansas","linear_increase_sd","Past",2020-03-07,"daily_all_infections","lower_95",316
"Kansas","linear_increase_sd","Past",2020-03-07,"daily_cases","lower_95",3
"Kansas","linear_increase_sd","Past",2020-03-07,"daily_deaths","lower_95",0
"Kansas","linear_increase_sd","Past",2020-03-07,"daily_hosps","lower_95",1
"Kansas","linear_increase_sd","Past",2020-03-08,"daily_all_infections","lower_95",490
"Kansas","linear_increase_sd","Past",2020-03-08,"daily_cases","lower_95",2
"Kansas","linear_increase_sd","Past",2020-03-08,"daily_deaths","lower_95",0
"Kansas","linear_increase_sd","Past",2020-03-08,"daily_hosps","lower_95",1
"Kansas","linear_increase_sd","Past",2020-03-09,"daily_all_infections","lower_95",595
"Kansas","linear_increase_sd","Past",2020-03-09,"daily_cases","lower_95",7
"Kansas","linear_increase_sd","Past",2020-03-09,"daily_deaths","lower_95",0
"Kansas","linear_increase_sd","Past",2020-03-09,"daily_hosps","lower_95",1
"Kansas","linear_increase_sd","Past",2020-03-10,"daily_all_infections","lower_95",670
"Kansas","linear_increase_sd","Past",2020-03-10,"daily_cases","lower_95",16
"Kansas","linear_increase_sd","Past",2020-03-10,"daily_deaths","lower_95",1
"Kansas","linear_increase_sd","Past",2020-03-10,"daily_hosps","lower_95",1
"Kansas","linear_increase_sd","Past",2020-03-11,"daily_all_infections","lower_95",741
"Kansas","linear_increase_sd","Past",2020-03-11,"daily_cases","lower_95",16
"Kansas","linear_increase_sd","Past",2020-03-11,"daily_deaths","lower_95",0
"Kansas","linear_increase_sd","Past",2020-03-11,"daily_hosps","lower_95",1
"Kansas","linear_increase_sd","Past",2020-03-12,"daily_all_infections","lower_95",811
"Kansas","linear_increase_sd","Past",2020-03-12,"daily_cases","lower_95",31
"Kansas","linear_increase_sd","Past",2020-03-12,"daily_deaths","lower_95",1
"Kansas","linear_increase_sd","Past",2020-03-12,"daily_hosps","lower_95",1
"Kansas","linear_increase_sd","Past",2020-03-13,"daily_all_infections","lower_95",892
"Kansas","linear_increase_sd","Past",2020-03-13,"daily_cases","lower_95",32
"Kansas","linear_increase_sd","Past",2020-03-13,"daily_deaths","lower_95",0
"Kansas","linear_increase_sd","Past",2020-03-13,"daily_hosps","lower_95",2
"Kansas","linear_increase_sd","Past",2020-03-14,"daily_all_infections","lower_95",973
"Kansas","linear_increase_sd","Past",2020-03-14,"daily_cases","lower_95",70
"Kansas","linear_increase_sd","Past",2020-03-14,"daily_deaths","lower_95",0
"Kansas","linear_increase_sd","Past",2020-03-14,"daily_hosps","lower_95",2
"Kansas","linear_increase_sd","Past",2020-03-15,"daily_all_infections","lower_95",1055
"Kansas","linear_increase_sd","Past",2020-03-15,"daily_cases","lower_95",62
"Kansas","linear_increase_sd","Past",2020-03-15,"daily_deaths","lower_95",1
"Kansas","linear_increase_sd","Past",2020-03-15,"daily_hosps","lower_95",4
"Kansas","linear_increase_sd","Past",2020-03-16,"daily_all_infections","lower_95",1145
"Kansas","linear_increase_sd","Past",2020-03-16,"daily_cases","lower_95",109
"Kansas","linear_increase_sd","Past",2020-03-16,"daily_deaths","lower_95",1
"Kansas","linear_increase_sd","Past",2020-03-16,"daily_hosps","lower_95",4
"Kansas","linear_increase_sd","Past",2020-03-17,"daily_all_infections","lower_95",1236
"Kansas","linear_increase_sd","Past",2020-03-17,"daily_cases","lower_95",80
"Kansas","linear_increase_sd","Past",2020-03-17,"daily_deaths","lower_95",1
"Kansas","linear_increase_sd","Past",2020-03-17,"daily_hosps","lower_95",6
"Kansas","linear_increase_sd","Past",2020-03-18,"daily_all_infections","lower_95",1317
"Kansas","linear_increase_sd","Past",2020-03-18,"daily_cases","lower_95",129
"Kansas","linear_increase_sd","Past",2020-03-18,"daily_deaths","lower_95",1
"Kansas","linear_increase_sd","Past",2020-03-18,"daily_hosps","lower_95",8
"Kansas","linear_increase_sd","Past",2020-03-19,"daily_all_infections","lower_95",1406
"Kansas","linear_increase_sd","Past",2020-03-19,"daily_cases","lower_95",136
"Kansas","linear_increase_sd","Past",2020-03-19,"daily_deaths","lower_95",1
"Kansas","linear_increase_sd","Past",2020-03-19,"daily_hosps","lower_95",9
"Kansas","linear_increase_sd","Past",2020-03-20,"daily_all_infections","lower_95",1475
"Kansas","linear_increase_sd","Past",2020-03-20,"daily_cases","lower_95",230
"Kansas","linear_increase_sd","Past",2020-03-20,"daily_deaths","lower_95",1
"Kansas","linear_increase_sd","Past",2020-03-20,"daily_hosps","lower_95",11
"Kansas","linear_increase_sd","Past",2020-03-21,"daily_all_infections","lower_95",1534
"Kansas","linear_increase_sd","Past",2020-03-21,"daily_cases","lower_95",164
"Kansas","linear_increase_sd","Past",2020-03-21,"daily_deaths","lower_95",1
"Kansas","linear_increase_sd","Past",2020-03-21,"daily_hosps","lower_95",13
"Kansas","linear_increase_sd","Past",2020-03-22,"daily_all_infections","lower_95",1573
"Kansas","linear_increase_sd","Past",2020-03-22,"daily_cases","lower_95",160
