"location","sim_type","period","date","variable","var_type","value"
"Texas","linear_increase_sd","Past",2020-03-04,"daily_all_infections","lower_95",0
"Texas","linear_increase_sd","Past",2020-03-04,"daily_cases","lower_95",0
"Texas","linear_increase_sd","Past",2020-03-04,"daily_deaths","lower_95",0
"Texas","linear_increase_sd","Past",2020-03-04,"daily_hosps","lower_95",0
"Texas","linear_increase_sd","Past",2020-03-05,"daily_all_infections","lower_95",19
"Texas","linear_increase_sd","Past",2020-03-05,"daily_cases","lower_95",2
"Texas","linear_increase_sd","Past",2020-03-05,"daily_deaths","lower_95",0
"Texas","linear_increase_sd","Past",2020-03-05,"daily_hosps","lower_95",1
"Texas","linear_increase_sd","Past",2020-03-06,"daily_all_infections","lower_95",30
"Texas","linear_increase_sd","Past",2020-03-06,"daily_cases","lower_95",2
"Texas","linear_increase_sd","Past",2020-03-06,"daily_deaths","lower_95",0
"Texas","linear_increase_sd","Past",2020-03-06,"daily_hosps","lower_95",1
"Texas","linear_increase_sd","Past",2020-03-07,"daily_all_infections","lower_95",39
"Texas","linear_increase_sd","Past",2020-03-07,"daily_cases","lower_95",2
"Texas","linear_increase_sd","Past",2020-03-07,"daily_deaths","lower_95",0
"Texas","linear_increase_sd","Past",2020-03-07,"daily_hosps","lower_95",1
"Texas","linear_increase_sd","Past",2020-03-08,"daily_all_infections","lower_95",52
"Texas","linear_increase_sd","Past",2020-03-08,"daily_cases","lower_95",2
"Texas","linear_increase_sd","Past",2020-03-08,"daily_deaths","lower_95",0
"Texas","linear_increase_sd","Past",2020-03-08,"daily_hosps","lower_95",1
"Texas","linear_increase_sd","Past",2020-03-09,"daily_all_infections","lower_95",71
"Texas","linear_increase_sd","Past",2020-03-09,"daily_cases","lower_95",2
"Texas","linear_increase_sd","Past",2020-03-09,"daily_deaths","lower_95",0
"Texas","linear_increase_sd","Past",2020-03-09,"daily_hosps","lower_95",1
"Texas","linear_increase_sd","Past",2020-03-10,"daily_all_infections","lower_95",95
"Texas","linear_increase_sd","Past",2020-03-10,"daily_cases","lower_95",2
"Texas","linear_increase_sd","Past",2020-03-10,"daily_deaths","lower_95",1
"Texas","linear_increase_sd","Past",2020-03-10,"daily_hosps","lower_95",1
"Texas","linear_increase_sd","Past",2020-03-11,"daily_all_infections","lower_95",124
"Texas","linear_increase_sd","Past",2020-03-11,"daily_cases","lower_95",3
"Texas","linear_increase_sd","Past",2020-03-11,"daily_deaths","lower_95",1
"Texas","linear_increase_sd","Past",2020-03-11,"daily_hosps","lower_95",1
"Texas","linear_increase_sd","Past",2020-03-12,"daily_all_infections","lower_95",173
"Texas","linear_increase_sd","Past",2020-03-12,"daily_cases","lower_95",4
"Texas","linear_increase_sd","Past",2020-03-12,"daily_deaths","lower_95",1
"Texas","linear_increase_sd","Past",2020-03-12,"daily_hosps","lower_95",1
"Texas","linear_increase_sd","Past",2020-03-13,"daily_all_infections","lower_95",229
"Texas","linear_increase_sd","Past",2020-03-13,"daily_cases","lower_95",5
"Texas","linear_increase_sd","Past",2020-03-13,"daily_deaths","lower_95",0
"Texas","linear_increase_sd","Past",2020-03-13,"daily_hosps","lower_95",1
"Texas","linear_increase_sd","Past",2020-03-14,"daily_all_infections","lower_95",297
"Texas","linear_increase_sd","Past",2020-03-14,"daily_cases","lower_95",9
"Texas","linear_increase_sd","Past",2020-03-14,"daily_deaths","lower_95",0
"Texas","linear_increase_sd","Past",2020-03-14,"daily_hosps","lower_95",1
"Texas","linear_increase_sd","Past",2020-03-15,"daily_all_infections","lower_95",388
"Texas","linear_increase_sd","Past",2020-03-15,"daily_cases","lower_95",13
"Texas","linear_increase_sd","Past",2020-03-15,"daily_deaths","lower_95",1
"Texas","linear_increase_sd","Past",2020-03-15,"daily_hosps","lower_95",1
"Texas","linear_increase_sd","Past",2020-03-16,"daily_all_infections","lower_95",500
"Texas","linear_increase_sd","Past",2020-03-16,"daily_cases","lower_95",16
"Texas","linear_increase_sd","Past",2020-03-16,"daily_deaths","lower_95",1
"Texas","linear_increase_sd","Past",2020-03-16,"daily_hosps","lower_95",1
"Texas","linear_increase_sd","Past",2020-03-17,"daily_all_infections","lower_95",628
"Texas","linear_increase_sd","Past",2020-03-17,"daily_cases","lower_95",21
"Texas","linear_increase_sd","Past",2020-03-17,"daily_deaths","lower_95",1
"Texas","linear_increase_sd","Past",2020-03-17,"daily_hosps","lower_95",1
"Texas","linear_increase_sd","Past",2020-03-18,"daily_all_infections","lower_95",801
"Texas","linear_increase_sd","Past",2020-03-18,"daily_cases","lower_95",29
"Texas","linear_increase_sd","Past",2020-03-18,"daily_deaths","lower_95",1
"Texas","linear_increase_sd","Past",2020-03-18,"daily_hosps","lower_95",2
"Texas","linear_increase_sd","Past",2020-03-19,"daily_all_infections","lower_95",964
"Texas","linear_increase_sd","Past",2020-03-19,"daily_cases","lower_95",42
"Texas","linear_increase_sd","Past",2020-03-19,"daily_deaths","lower_95",1
"Texas","linear_increase_sd","Past",2020-03-19,"daily_hosps","lower_95",2
"Texas","linear_increase_sd","Past",2020-03-20,"daily_all_infections","lower_95",1194
"Texas","linear_increase_sd","Past",2020-03-20,"daily_cases","lower_95",58
"Texas","linear_increase_sd","Past",2020-03-20,"daily_deaths","lower_95",1
"Texas","linear_increase_sd","Past",2020-03-20,"daily_hosps","lower_95",3
"Texas","linear_increase_sd","Past",2020-03-21,"daily_all_infections","lower_95",1440
"Texas","linear_increase_sd","Past",2020-03-21,"daily_cases","lower_95",71
"Texas","linear_increase_sd","Past",2020-03-21,"daily_deaths","lower_95",1
"Texas","linear_increase_sd","Past",2020-03-21,"daily_hosps","lower_95",3
"Texas","linear_increase_sd","Past",2020-03-22,"daily_all_infections","lower_95",1701
"Texas","linear_increase_sd","Past",2020-03-22,"daily_cases","lower_95",98
"Texas","linear_increase_sd","Past",2020-03-22,"daily_deaths","lower_95",1
"Texas","linear_increase_sd","Past",2020-03-22,"daily_hosps","lower_95",4
"Texas","linear_increase_sd","Past",2020-03-23,"daily_all_infections","lower_95",1954
"Texas","linear_increase_sd","Past",2020-03-23,"daily_cases","lower_95",125
"Texas","linear_increase_sd","Past",2020-03-23,"daily_deaths","lower_95",1
"Texas","linear_increase_sd","Past",2020-03-23,"daily_hosps","lower_95",6
"Texas","linear_increase_sd","Past",2020-03-24,"daily_all_infections","lower_95",2180
"Texas","linear_increase_sd","Past",2020-03-24,"daily_cases","lower_95",158
"Texas","linear_increase_sd","Past",2020-03-24,"daily_deaths","lower_95",1
"Texas","linear_increase_sd","Past",2020-03-24,"daily_hosps","lower_95",8
"Texas","linear_increase_sd","Past",2020-03-25,"daily_all_infections","lower_95",2478
"Texas","linear_increase_sd","Past",2020-03-25,"daily_cases","lower_95",213
"Texas","linear_increase_sd","Past",2020-03-25,"daily_deaths","lower_95",1
"Texas","linear_increase_sd","Past",2020-03-25,"daily_hosps","lower_95",9
"Texas","linear_increase_sd","Past",2020-03-26,"daily_all_infections","lower_95",2689
"Texas","linear_increase_sd","Past",2020-03-26,"daily_cases","lower_95",260
"Texas","linear_increase_sd","Past",2020-03-26,"daily_deaths","lower_95",1
"Texas","linear_increase_sd","Past",2020-03-26,"daily_hosps","lower_95",12
"Texas","linear_increase_sd","Past",2020-03-27,"daily_all_infections","lower_95",2900
"Texas","linear_increase_sd","Past",2020-03-27,"daily_cases","lower_95",288
"Texas","linear_increase_sd","Past",2020-03-27,"daily_deaths","lower_95",1
"Texas","linear_increase_sd","Past",2020-03-27,"daily_hosps","lower_95",16
"Texas","linear_increase_sd","Past",2020-03-28,"daily_all_infections","lower_95",3065
"Texas","linear_increase_sd","Past",2020-03-28,"daily_cases","lower_95",361
"Texas","linear_increase_sd","Past",2020-03-28,"daily_deaths","lower_95",2
"Texas","linear_increase_sd","Past",2020-03-28,"daily_hosps","lower_95",19
"Texas","linear_increase_sd","Past",2020-03-29,"daily_all_infections","lower_95",3066
"Texas","linear_increase_sd","Past",2020-03-29,"daily_cases","lower_95",442
"Texas","linear_increase_sd","Past",2020-03-29,"daily_deaths","lower_95",2
"Texas","linear_increase_sd","Past",2020-03-29,"daily_hosps","lower_95",23
"Texas","linear_increase_sd","Past",2020-03-30,"daily_all_infections","lower_95",3088
"Texas","linear_increase_sd","Past",2020-03-30,"daily_cases","lower_95",467
"Texas","linear_increase_sd","Past",2020-03-30,"daily_deaths","lower_95",3
"Texas","linear_increase_sd","Past",2020-03-30,"daily_hosps","lower_95",29
"Texas","linear_increase_sd","Past",2020-03-31,"daily_all_infections","lower_95",3137
"Texas","linear_increase_sd","Past",2020-03-31,"daily_cases","lower_95",558
"Texas","linear_increase_sd","Past",2020-03-31,"daily_deaths","lower_95",3
"Texas","linear_increase_sd","Past",2020-03-31,"daily_hosps","lower_95",35
"Texas","linear_increase_sd","Past",2020-04-01,"daily_all_infections","lower_95",3159
"Texas","linear_increase_sd","Past",2020-04-01,"daily_cases","lower_95",590
"Texas","linear_increase_sd","Past",2020-04-01,"daily_deaths","lower_95",5
"Texas","linear_increase_sd","Past",2020-04-01,"daily_hosps","lower_95",41
"Texas","linear_increase_sd","Past",2020-04-02,"daily_all_infections","lower_95",3021
"Texas","linear_increase_sd","Past",2020-04-02,"daily_cases","lower_95",694
"Texas","linear_increase_sd","Past",2020-04-02,"daily_deaths","lower_95",6
"Texas","linear_increase_sd","Past",2020-04-02,"daily_hosps","lower_95",47
"Texas","linear_increase_sd","Past",2020-04-03,"daily_all_infections","lower_95",2984
"Texas","linear_increase_sd","Past",2020-04-03,"daily_cases","lower_95",725
