"location","sim_type","period","date","variable","var_type","value"
"Wisconsin","linear_increase_sd","Past",2020-03-04,"daily_all_infections","lower_95",0
"Wisconsin","linear_increase_sd","Past",2020-03-04,"daily_cases","lower_95",0
"Wisconsin","linear_increase_sd","Past",2020-03-04,"daily_deaths","lower_95",0
"Wisconsin","linear_increase_sd","Past",2020-03-04,"daily_hosps","lower_95",0
"Wisconsin","linear_increase_sd","Past",2020-03-05,"daily_all_infections","lower_95",22
"Wisconsin","linear_increase_sd","Past",2020-03-05,"daily_cases","lower_95",2
"Wisconsin","linear_increase_sd","Past",2020-03-05,"daily_deaths","lower_95",0
"Wisconsin","linear_increase_sd","Past",2020-03-05,"daily_hosps","lower_95",1
"Wisconsin","linear_increase_sd","Past",2020-03-06,"daily_all_infections","lower_95",22
"Wisconsin","linear_increase_sd","Past",2020-03-06,"daily_cases","lower_95",2
"Wisconsin","linear_increase_sd","Past",2020-03-06,"daily_deaths","lower_95",0
"Wisconsin","linear_increase_sd","Past",2020-03-06,"daily_hosps","lower_95",1
"Wisconsin","linear_increase_sd","Past",2020-03-07,"daily_all_infections","lower_95",26
"Wisconsin","linear_increase_sd","Past",2020-03-07,"daily_cases","lower_95",1
"Wisconsin","linear_increase_sd","Past",2020-03-07,"daily_deaths","lower_95",0
"Wisconsin","linear_increase_sd","Past",2020-03-07,"daily_hosps","lower_95",1
"Wisconsin","linear_increase_sd","Past",2020-03-08,"daily_all_infections","lower_95",37
"Wisconsin","linear_increase_sd","Past",2020-03-08,"daily_cases","lower_95",1
"Wisconsin","linear_increase_sd","Past",2020-03-08,"daily_deaths","lower_95",0
"Wisconsin","linear_increase_sd","Past",2020-03-08,"daily_hosps","lower_95",1
"Wisconsin","linear_increase_sd","Past",2020-03-09,"daily_all_infections","lower_95",57
"Wisconsin","linear_increase_sd","Past",2020-03-09,"daily_cases","lower_95",1
"Wisconsin","linear_increase_sd","Past",2020-03-09,"daily_deaths","lower_95",0
"Wisconsin","linear_increase_sd","Past",2020-03-09,"daily_hosps","lower_95",1
"Wisconsin","linear_increase_sd","Past",2020-03-10,"daily_all_infections","lower_95",86
"Wisconsin","linear_increase_sd","Past",2020-03-10,"daily_cases","lower_95",1
"Wisconsin","linear_increase_sd","Past",2020-03-10,"daily_deaths","lower_95",0
"Wisconsin","linear_increase_sd","Past",2020-03-10,"daily_hosps","lower_95",1
"Wisconsin","linear_increase_sd","Past",2020-03-11,"daily_all_infections","lower_95",124
"Wisconsin","linear_increase_sd","Past",2020-03-11,"daily_cases","lower_95",2
"Wisconsin","linear_increase_sd","Past",2020-03-11,"daily_deaths","lower_95",1
"Wisconsin","linear_increase_sd","Past",2020-03-11,"daily_hosps","lower_95",1
"Wisconsin","linear_increase_sd","Past",2020-03-12,"daily_all_infections","lower_95",172
"Wisconsin","linear_increase_sd","Past",2020-03-12,"daily_cases","lower_95",3
"Wisconsin","linear_increase_sd","Past",2020-03-12,"daily_deaths","lower_95",1
"Wisconsin","linear_increase_sd","Past",2020-03-12,"daily_hosps","lower_95",1
"Wisconsin","linear_increase_sd","Past",2020-03-13,"daily_all_infections","lower_95",227
"Wisconsin","linear_increase_sd","Past",2020-03-13,"daily_cases","lower_95",5
"Wisconsin","linear_increase_sd","Past",2020-03-13,"daily_deaths","lower_95",1
"Wisconsin","linear_increase_sd","Past",2020-03-13,"daily_hosps","lower_95",1
"Wisconsin","linear_increase_sd","Past",2020-03-14,"daily_all_infections","lower_95",301
"Wisconsin","linear_increase_sd","Past",2020-03-14,"daily_cases","lower_95",7
"Wisconsin","linear_increase_sd","Past",2020-03-14,"daily_deaths","lower_95",1
"Wisconsin","linear_increase_sd","Past",2020-03-14,"daily_hosps","lower_95",1
"Wisconsin","linear_increase_sd","Past",2020-03-15,"daily_all_infections","lower_95",373
"Wisconsin","linear_increase_sd","Past",2020-03-15,"daily_cases","lower_95",10
"Wisconsin","linear_increase_sd","Past",2020-03-15,"daily_deaths","lower_95",1
"Wisconsin","linear_increase_sd","Past",2020-03-15,"daily_hosps","lower_95",1
"Wisconsin","linear_increase_sd","Past",2020-03-16,"daily_all_infections","lower_95",455
"Wisconsin","linear_increase_sd","Past",2020-03-16,"daily_cases","lower_95",16
"Wisconsin","linear_increase_sd","Past",2020-03-16,"daily_deaths","lower_95",1
"Wisconsin","linear_increase_sd","Past",2020-03-16,"daily_hosps","lower_95",1
"Wisconsin","linear_increase_sd","Past",2020-03-17,"daily_all_infections","lower_95",534
"Wisconsin","linear_increase_sd","Past",2020-03-17,"daily_cases","lower_95",22
"Wisconsin","linear_increase_sd","Past",2020-03-17,"daily_deaths","lower_95",1
"Wisconsin","linear_increase_sd","Past",2020-03-17,"daily_hosps","lower_95",1
"Wisconsin","linear_increase_sd","Past",2020-03-18,"daily_all_infections","lower_95",601
"Wisconsin","linear_increase_sd","Past",2020-03-18,"daily_cases","lower_95",31
"Wisconsin","linear_increase_sd","Past",2020-03-18,"daily_deaths","lower_95",1
"Wisconsin","linear_increase_sd","Past",2020-03-18,"daily_hosps","lower_95",2
"Wisconsin","linear_increase_sd","Past",2020-03-19,"daily_all_infections","lower_95",663
"Wisconsin","linear_increase_sd","Past",2020-03-19,"daily_cases","lower_95",38
"Wisconsin","linear_increase_sd","Past",2020-03-19,"daily_deaths","lower_95",1
"Wisconsin","linear_increase_sd","Past",2020-03-19,"daily_hosps","lower_95",2
"Wisconsin","linear_increase_sd","Past",2020-03-20,"daily_all_infections","lower_95",705
"Wisconsin","linear_increase_sd","Past",2020-03-20,"daily_cases","lower_95",54
"Wisconsin","linear_increase_sd","Past",2020-03-20,"daily_deaths","lower_95",1
"Wisconsin","linear_increase_sd","Past",2020-03-20,"daily_hosps","lower_95",2
"Wisconsin","linear_increase_sd","Past",2020-03-21,"daily_all_infections","lower_95",737
"Wisconsin","linear_increase_sd","Past",2020-03-21,"daily_cases","lower_95",65
"Wisconsin","linear_increase_sd","Past",2020-03-21,"daily_deaths","lower_95",1
"Wisconsin","linear_increase_sd","Past",2020-03-21,"daily_hosps","lower_95",3
"Wisconsin","linear_increase_sd","Past",2020-03-22,"daily_all_infections","lower_95",754
"Wisconsin","linear_increase_sd","Past",2020-03-22,"daily_cases","lower_95",83
"Wisconsin","linear_increase_sd","Past",2020-03-22,"daily_deaths","lower_95",1
"Wisconsin","linear_increase_sd","Past",2020-03-22,"daily_hosps","lower_95",4
"Wisconsin","linear_increase_sd","Past",2020-03-23,"daily_all_infections","lower_95",767
"Wisconsin","linear_increase_sd","Past",2020-03-23,"daily_cases","lower_95",102
"Wisconsin","linear_increase_sd","Past",2020-03-23,"daily_deaths","lower_95",1
"Wisconsin","linear_increase_sd","Past",2020-03-23,"daily_hosps","lower_95",5
"Wisconsin","linear_increase_sd","Past",2020-03-24,"daily_all_infections","lower_95",756
"Wisconsin","linear_increase_sd","Past",2020-03-24,"daily_cases","lower_95",121
"Wisconsin","linear_increase_sd","Past",2020-03-24,"daily_deaths","lower_95",1
"Wisconsin","linear_increase_sd","Past",2020-03-24,"daily_hosps","lower_95",6
"Wisconsin","linear_increase_sd","Past",2020-03-25,"daily_all_infections","lower_95",748
"Wisconsin","linear_increase_sd","Past",2020-03-25,"daily_cases","lower_95",129
"Wisconsin","linear_increase_sd","Past",2020-03-25,"daily_deaths","lower_95",1
"Wisconsin","linear_increase_sd","Past",2020-03-25,"daily_hosps","lower_95",8
"Wisconsin","linear_increase_sd","Past",2020-03-26,"daily_all_infections","lower_95",728
"Wisconsin","linear_increase_sd","Past",2020-03-26,"daily_cases","lower_95",153
