"location","sim_type","period","date","variable","var_type","value"
"South Carolina","linear_increase_sd","Past",2020-03-04,"daily_all_infections","lower_95",0
"South Carolina","linear_increase_sd","Past",2020-03-04,"daily_cases","lower_95",0
"South Carolina","linear_increase_sd","Past",2020-03-04,"daily_deaths","lower_95",0
"South Carolina","linear_increase_sd","Past",2020-03-04,"daily_hosps","lower_95",0
"South Carolina","linear_increase_sd","Past",2020-03-05,"daily_all_infections","lower_95",16
"South Carolina","linear_increase_sd","Past",2020-03-05,"daily_cases","lower_95",1
"South Carolina","linear_increase_sd","Past",2020-03-05,"daily_deaths","lower_95",0
"South Carolina","linear_increase_sd","Past",2020-03-05,"daily_hosps","lower_95",1
"South Carolina","linear_increase_sd","Past",2020-03-06,"daily_all_infections","lower_95",19
"South Carolina","linear_increase_sd","Past",2020-03-06,"daily_cases","lower_95",1
"South Carolina","linear_increase_sd","Past",2020-03-06,"daily_deaths","lower_95",0
"South Carolina","linear_increase_sd","Past",2020-03-06,"daily_hosps","lower_95",1
"South Carolina","linear_increase_sd","Past",2020-03-07,"daily_all_infections","lower_95",21
"South Carolina","linear_increase_sd","Past",2020-03-07,"daily_cases","lower_95",1
"South Carolina","linear_increase_sd","Past",2020-03-07,"daily_deaths","lower_95",0
"South Carolina","linear_increase_sd","Past",2020-03-07,"daily_hosps","lower_95",1
"South Carolina","linear_increase_sd","Past",2020-03-08,"daily_all_infections","lower_95",29
"South Carolina","linear_increase_sd","Past",2020-03-08,"daily_cases","lower_95",1
"South Carolina","linear_increase_sd","Past",2020-03-08,"daily_deaths","lower_95",0
"South Carolina","linear_increase_sd","Past",2020-03-08,"daily_hosps","lower_95",1
"South Carolina","linear_increase_sd","Past",2020-03-09,"daily_all_infections","lower_95",42
"South Carolina","linear_increase_sd","Past",2020-03-09,"daily_cases","lower_95",1
"South Carolina","linear_increase_sd","Past",2020-03-09,"daily_deaths","lower_95",0
"South Carolina","linear_increase_sd","Past",2020-03-09,"daily_hosps","lower_95",1
"South Carolina","linear_increase_sd","Past",2020-03-10,"daily_all_infections","lower_95",68
"South Carolina","linear_increase_sd","Past",2020-03-10,"daily_cases","lower_95",1
"South Carolina","linear_increase_sd","Past",2020-03-10,"daily_deaths","lower_95",0
"South Carolina","linear_increase_sd","Past",2020-03-10,"daily_hosps","lower_95",1
"South Carolina","linear_increase_sd","Past",2020-03-11,"daily_all_infections","lower_95",98
"South Carolina","linear_increase_sd","Past",2020-03-11,"daily_cases","lower_95",2
"South Carolina","linear_increase_sd","Past",2020-03-11,"daily_deaths","lower_95",1
"South Carolina","linear_increase_sd","Past",2020-03-11,"daily_hosps","lower_95",1
"South Carolina","linear_increase_sd","Past",2020-03-12,"daily_all_infections","lower_95",137
"South Carolina","linear_increase_sd","Past",2020-03-12,"daily_cases","lower_95",3
"South Carolina","linear_increase_sd","Past",2020-03-12,"daily_deaths","lower_95",0
"South Carolina","linear_increase_sd","Past",2020-03-12,"daily_hosps","lower_95",1
"South Carolina","linear_increase_sd","Past",2020-03-13,"daily_all_infections","lower_95",193
"South Carolina","linear_increase_sd","Past",2020-03-13,"daily_cases","lower_95",4
"South Carolina","linear_increase_sd","Past",2020-03-13,"daily_deaths","lower_95",0
"South Carolina","linear_increase_sd","Past",2020-03-13,"daily_hosps","lower_95",1
"South Carolina","linear_increase_sd","Past",2020-03-14,"daily_all_infections","lower_95",264
"South Carolina","linear_increase_sd","Past",2020-03-14,"daily_cases","lower_95",4
"South Carolina","linear_increase_sd","Past",2020-03-14,"daily_deaths","lower_95",1
"South Carolina","linear_increase_sd","Past",2020-03-14,"daily_hosps","lower_95",1
"South Carolina","linear_increase_sd","Past",2020-03-15,"daily_all_infections","lower_95",351
"South Carolina","linear_increase_sd","Past",2020-03-15,"daily_cases","lower_95",8
"South Carolina","linear_increase_sd","Past",2020-03-15,"daily_deaths","lower_95",0
"South Carolina","linear_increase_sd","Past",2020-03-15,"daily_hosps","lower_95",1
"South Carolina","linear_increase_sd","Past",2020-03-16,"daily_all_infections","lower_95",438
"South Carolina","linear_increase_sd","Past",2020-03-16,"daily_cases","lower_95",11
"South Carolina","linear_increase_sd","Past",2020-03-16,"daily_deaths","lower_95",0
"South Carolina","linear_increase_sd","Past",2020-03-16,"daily_hosps","lower_95",1
"South Carolina","linear_increase_sd","Past",2020-03-17,"daily_all_infections","lower_95",386
"South Carolina","linear_increase_sd","Past",2020-03-17,"daily_cases","lower_95",18
