"location","sim_type","period","date","variable","var_type","value"
"South Dakota","linear_increase_sd","Past",2020-03-07,"daily_all_infections","lower_95",0
"South Dakota","linear_increase_sd","Past",2020-03-07,"daily_cases","lower_95",0
"South Dakota","linear_increase_sd","Past",2020-03-07,"daily_deaths","lower_95",0
"South Dakota","linear_increase_sd","Past",2020-03-07,"daily_hosps","lower_95",0
"South Dakota","linear_increase_sd","Past",2020-03-08,"daily_all_infections","lower_95",4
"South Dakota","linear_increase_sd","Past",2020-03-08,"daily_cases","lower_95",2
"South Dakota","linear_increase_sd","Past",2020-03-08,"daily_deaths","lower_95",0
"South Dakota","linear_increase_sd","Past",2020-03-08,"daily_hosps","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-03-09,"daily_all_infections","lower_95",5
"South Dakota","linear_increase_sd","Past",2020-03-09,"daily_cases","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-03-09,"daily_deaths","lower_95",0
"South Dakota","linear_increase_sd","Past",2020-03-09,"daily_hosps","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-03-10,"daily_all_infections","lower_95",8
"South Dakota","linear_increase_sd","Past",2020-03-10,"daily_cases","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-03-10,"daily_deaths","lower_95",0
"South Dakota","linear_increase_sd","Past",2020-03-10,"daily_hosps","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-03-11,"daily_all_infections","lower_95",9
"South Dakota","linear_increase_sd","Past",2020-03-11,"daily_cases","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-03-11,"daily_deaths","lower_95",0
"South Dakota","linear_increase_sd","Past",2020-03-11,"daily_hosps","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-03-12,"daily_all_infections","lower_95",12
"South Dakota","linear_increase_sd","Past",2020-03-12,"daily_cases","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-03-12,"daily_deaths","lower_95",0
"South Dakota","linear_increase_sd","Past",2020-03-12,"daily_hosps","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-03-13,"daily_all_infections","lower_95",12
"South Dakota","linear_increase_sd","Past",2020-03-13,"daily_cases","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-03-13,"daily_deaths","lower_95",0
"South Dakota","linear_increase_sd","Past",2020-03-13,"daily_hosps","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-03-14,"daily_all_infections","lower_95",14
"South Dakota","linear_increase_sd","Past",2020-03-14,"daily_cases","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-03-14,"daily_deaths","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-03-14,"daily_hosps","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-03-15,"daily_all_infections","lower_95",17
"South Dakota","linear_increase_sd","Past",2020-03-15,"daily_cases","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-03-15,"daily_deaths","lower_95",0
"South Dakota","linear_increase_sd","Past",2020-03-15,"daily_hosps","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-03-16,"daily_all_infections","lower_95",20
"South Dakota","linear_increase_sd","Past",2020-03-16,"daily_cases","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-03-16,"daily_deaths","lower_95",0
"South Dakota","linear_increase_sd","Past",2020-03-16,"daily_hosps","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-03-17,"daily_all_infections","lower_95",24
"South Dakota","linear_increase_sd","Past",2020-03-17,"daily_cases","lower_95",2
"South Dakota","linear_increase_sd","Past",2020-03-17,"daily_deaths","lower_95",0
"South Dakota","linear_increase_sd","Past",2020-03-17,"daily_hosps","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-03-18,"daily_all_infections","lower_95",27
"South Dakota","linear_increase_sd","Past",2020-03-18,"daily_cases","lower_95",2
"South Dakota","linear_increase_sd","Past",2020-03-18,"daily_deaths","lower_95",0
"South Dakota","linear_increase_sd","Past",2020-03-18,"daily_hosps","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-03-19,"daily_all_infections","lower_95",35
"South Dakota","linear_increase_sd","Past",2020-03-19,"daily_cases","lower_95",2
"South Dakota","linear_increase_sd","Past",2020-03-19,"daily_deaths","lower_95",0
"South Dakota","linear_increase_sd","Past",2020-03-19,"daily_hosps","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-03-20,"daily_all_infections","lower_95",39
"South Dakota","linear_increase_sd","Past",2020-03-20,"daily_cases","lower_95",2
"South Dakota","linear_increase_sd","Past",2020-03-20,"daily_deaths","lower_95",0
"South Dakota","linear_increase_sd","Past",2020-03-20,"daily_hosps","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-03-21,"daily_all_infections","lower_95",47
"South Dakota","linear_increase_sd","Past",2020-03-21,"daily_cases","lower_95",3
"South Dakota","linear_increase_sd","Past",2020-03-21,"daily_deaths","lower_95",0
"South Dakota","linear_increase_sd","Past",2020-03-21,"daily_hosps","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-03-22,"daily_all_infections","lower_95",54
"South Dakota","linear_increase_sd","Past",2020-03-22,"daily_cases","lower_95",4
"South Dakota","linear_increase_sd","Past",2020-03-22,"daily_deaths","lower_95",0
"South Dakota","linear_increase_sd","Past",2020-03-22,"daily_hosps","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-03-23,"daily_all_infections","lower_95",63
"South Dakota","linear_increase_sd","Past",2020-03-23,"daily_cases","lower_95",5
"South Dakota","linear_increase_sd","Past",2020-03-23,"daily_deaths","lower_95",0
"South Dakota","linear_increase_sd","Past",2020-03-23,"daily_hosps","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-03-24,"daily_all_infections","lower_95",73
"South Dakota","linear_increase_sd","Past",2020-03-24,"daily_cases","lower_95",6
"South Dakota","linear_increase_sd","Past",2020-03-24,"daily_deaths","lower_95",0
"South Dakota","linear_increase_sd","Past",2020-03-24,"daily_hosps","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-03-25,"daily_all_infections","lower_95",89
"South Dakota","linear_increase_sd","Past",2020-03-25,"daily_cases","lower_95",7
"South Dakota","linear_increase_sd","Past",2020-03-25,"daily_deaths","lower_95",0
"South Dakota","linear_increase_sd","Past",2020-03-25,"daily_hosps","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-03-26,"daily_all_infections","lower_95",101
"South Dakota","linear_increase_sd","Past",2020-03-26,"daily_cases","lower_95",8
"South Dakota","linear_increase_sd","Past",2020-03-26,"daily_deaths","lower_95",0
"South Dakota","linear_increase_sd","Past",2020-03-26,"daily_hosps","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-03-27,"daily_all_infections","lower_95",103
"South Dakota","linear_increase_sd","Past",2020-03-27,"daily_cases","lower_95",9
"South Dakota","linear_increase_sd","Past",2020-03-27,"daily_deaths","lower_95",0
"South Dakota","linear_increase_sd","Past",2020-03-27,"daily_hosps","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-03-28,"daily_all_infections","lower_95",117
"South Dakota","linear_increase_sd","Past",2020-03-28,"daily_cases","lower_95",11
"South Dakota","linear_increase_sd","Past",2020-03-28,"daily_deaths","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-03-28,"daily_hosps","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-03-29,"daily_all_infections","lower_95",133
"South Dakota","linear_increase_sd","Past",2020-03-29,"daily_cases","lower_95",13
"South Dakota","linear_increase_sd","Past",2020-03-29,"daily_deaths","lower_95",0
"South Dakota","linear_increase_sd","Past",2020-03-29,"daily_hosps","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-03-30,"daily_all_infections","lower_95",148
"South Dakota","linear_increase_sd","Past",2020-03-30,"daily_cases","lower_95",15
"South Dakota","linear_increase_sd","Past",2020-03-30,"daily_deaths","lower_95",0
"South Dakota","linear_increase_sd","Past",2020-03-30,"daily_hosps","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-03-31,"daily_all_infections","lower_95",166
"South Dakota","linear_increase_sd","Past",2020-03-31,"daily_cases","lower_95",19
"South Dakota","linear_increase_sd","Past",2020-03-31,"daily_deaths","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-03-31,"daily_hosps","lower_95",2
"South Dakota","linear_increase_sd","Past",2020-04-01,"daily_all_infections","lower_95",190
"South Dakota","linear_increase_sd","Past",2020-04-01,"daily_cases","lower_95",20
"South Dakota","linear_increase_sd","Past",2020-04-01,"daily_deaths","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-04-01,"daily_hosps","lower_95",2
"South Dakota","linear_increase_sd","Past",2020-04-02,"daily_all_infections","lower_95",209
"South Dakota","linear_increase_sd","Past",2020-04-02,"daily_cases","lower_95",24
"South Dakota","linear_increase_sd","Past",2020-04-02,"daily_deaths","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-04-02,"daily_hosps","lower_95",2
"South Dakota","linear_increase_sd","Past",2020-04-03,"daily_all_infections","lower_95",235
"South Dakota","linear_increase_sd","Past",2020-04-03,"daily_cases","lower_95",27
"South Dakota","linear_increase_sd","Past",2020-04-03,"daily_deaths","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-04-03,"daily_hosps","lower_95",2
"South Dakota","linear_increase_sd","Past",2020-04-04,"daily_all_infections","lower_95",257
"South Dakota","linear_increase_sd","Past",2020-04-04,"daily_cases","lower_95",34
"South Dakota","linear_increase_sd","Past",2020-04-04,"daily_deaths","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-04-04,"daily_hosps","lower_95",2
"South Dakota","linear_increase_sd","Past",2020-04-05,"daily_all_infections","lower_95",282
"South Dakota","linear_increase_sd","Past",2020-04-05,"daily_cases","lower_95",36
"South Dakota","linear_increase_sd","Past",2020-04-05,"daily_deaths","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-04-05,"daily_hosps","lower_95",3
"South Dakota","linear_increase_sd","Past",2020-04-06,"daily_all_infections","lower_95",310
"South Dakota","linear_increase_sd","Past",2020-04-06,"daily_cases","lower_95",41
"South Dakota","linear_increase_sd","Past",2020-04-06,"daily_deaths","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-04-06,"daily_hosps","lower_95",3
"South Dakota","linear_increase_sd","Past",2020-04-07,"daily_all_infections","lower_95",340
"South Dakota","linear_increase_sd","Past",2020-04-07,"daily_cases","lower_95",46
"South Dakota","linear_increase_sd","Past",2020-04-07,"daily_deaths","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-04-07,"daily_hosps","lower_95",4
"South Dakota","linear_increase_sd","Past",2020-04-08,"daily_all_infections","lower_95",361
"South Dakota","linear_increase_sd","Past",2020-04-08,"daily_cases","lower_95",54
"South Dakota","linear_increase_sd","Past",2020-04-08,"daily_deaths","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-04-08,"daily_hosps","lower_95",4
"South Dakota","linear_increase_sd","Past",2020-04-09,"daily_all_infections","lower_95",378
"South Dakota","linear_increase_sd","Past",2020-04-09,"daily_cases","lower_95",61
"South Dakota","linear_increase_sd","Past",2020-04-09,"daily_deaths","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-04-09,"daily_hosps","lower_95",4
"South Dakota","linear_increase_sd","Past",2020-04-10,"daily_all_infections","lower_95",392
"South Dakota","linear_increase_sd","Past",2020-04-10,"daily_cases","lower_95",65
"South Dakota","linear_increase_sd","Past",2020-04-10,"daily_deaths","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-04-10,"daily_hosps","lower_95",5
"South Dakota","linear_increase_sd","Past",2020-04-11,"daily_all_infections","lower_95",397
"South Dakota","linear_increase_sd","Past",2020-04-11,"daily_cases","lower_95",73
"South Dakota","linear_increase_sd","Past",2020-04-11,"daily_deaths","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-04-11,"daily_hosps","lower_95",6
"South Dakota","linear_increase_sd","Past",2020-04-12,"daily_all_infections","lower_95",393
"South Dakota","linear_increase_sd","Past",2020-04-12,"daily_cases","lower_95",74
"South Dakota","linear_increase_sd","Past",2020-04-12,"daily_deaths","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-04-12,"daily_hosps","lower_95",6
"South Dakota","linear_increase_sd","Past",2020-04-13,"daily_all_infections","lower_95",381
"South Dakota","linear_increase_sd","Past",2020-04-13,"daily_cases","lower_95",93
"South Dakota","linear_increase_sd","Past",2020-04-13,"daily_deaths","lower_95",1
"South Dakota","linear_increase_sd","Past",2020-04-13,"daily_hosps","lower_95",7
"South Dakota","linear_increase_sd","Past",2020-04-14,"daily_all_infections","lower_95",359
"South Dakota","linear_increase_sd","Past",2020-04-14,"daily_cases","lower_95",97
"South Dakota","linear_increase_sd","Past",2020-04-14,"daily_deaths","lower_95",1
