"location","sim_type","period","date","variable","var_type","value"
"Utah","linear_increase_sd","Past",2020-03-07,"daily_all_infections","lower_95",0
"Utah","linear_increase_sd","Past",2020-03-07,"daily_cases","lower_95",0
"Utah","linear_increase_sd","Past",2020-03-07,"daily_deaths","lower_95",0
"Utah","linear_increase_sd","Past",2020-03-07,"daily_hosps","lower_95",0
"Utah","linear_increase_sd","Past",2020-03-08,"daily_all_infections","lower_95",25
"Utah","linear_increase_sd","Past",2020-03-08,"daily_cases","lower_95",2
"Utah","linear_increase_sd","Past",2020-03-08,"daily_deaths","lower_95",0
"Utah","linear_increase_sd","Past",2020-03-08,"daily_hosps","lower_95",1
"Utah","linear_increase_sd","Past",2020-03-09,"daily_all_infections","lower_95",41
"Utah","linear_increase_sd","Past",2020-03-09,"daily_cases","lower_95",1
"Utah","linear_increase_sd","Past",2020-03-09,"daily_deaths","lower_95",0
"Utah","linear_increase_sd","Past",2020-03-09,"daily_hosps","lower_95",1
"Utah","linear_increase_sd","Past",2020-03-10,"daily_all_infections","lower_95",55
"Utah","linear_increase_sd","Past",2020-03-10,"daily_cases","lower_95",1
"Utah","linear_increase_sd","Past",2020-03-10,"daily_deaths","lower_95",0
"Utah","linear_increase_sd","Past",2020-03-10,"daily_hosps","lower_95",1
"Utah","linear_increase_sd","Past",2020-03-11,"daily_all_infections","lower_95",64
"Utah","linear_increase_sd","Past",2020-03-11,"daily_cases","lower_95",1
"Utah","linear_increase_sd","Past",2020-03-11,"daily_deaths","lower_95",0
"Utah","linear_increase_sd","Past",2020-03-11,"daily_hosps","lower_95",1
"Utah","linear_increase_sd","Past",2020-03-12,"daily_all_infections","lower_95",89
"Utah","linear_increase_sd","Past",2020-03-12,"daily_cases","lower_95",2
"Utah","linear_increase_sd","Past",2020-03-12,"daily_deaths","lower_95",0
"Utah","linear_increase_sd","Past",2020-03-12,"daily_hosps","lower_95",1
"Utah","linear_increase_sd","Past",2020-03-13,"daily_all_infections","lower_95",121
"Utah","linear_increase_sd","Past",2020-03-13,"daily_cases","lower_95",2
"Utah","linear_increase_sd","Past",2020-03-13,"daily_deaths","lower_95",0
"Utah","linear_increase_sd","Past",2020-03-13,"daily_hosps","lower_95",1
