"location","sim_type","period","date","variable","var_type","value"
"Arizona","linear_increase_sd","Past",2020-03-04,"daily_all_infections","lower_95",0
"Arizona","linear_increase_sd","Past",2020-03-04,"daily_cases","lower_95",0
"Arizona","linear_increase_sd","Past",2020-03-04,"daily_deaths","lower_95",0
"Arizona","linear_increase_sd","Past",2020-03-04,"daily_hosps","lower_95",0
"Arizona","linear_increase_sd","Past",2020-03-05,"daily_all_infections","lower_95",8
"Arizona","linear_increase_sd","Past",2020-03-05,"daily_cases","lower_95",2
"Arizona","linear_increase_sd","Past",2020-03-05,"daily_deaths","lower_95",0
"Arizona","linear_increase_sd","Past",2020-03-05,"daily_hosps","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-06,"daily_all_infections","lower_95",11
"Arizona","linear_increase_sd","Past",2020-03-06,"daily_cases","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-06,"daily_deaths","lower_95",0
"Arizona","linear_increase_sd","Past",2020-03-06,"daily_hosps","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-07,"daily_all_infections","lower_95",12
"Arizona","linear_increase_sd","Past",2020-03-07,"daily_cases","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-07,"daily_deaths","lower_95",0
"Arizona","linear_increase_sd","Past",2020-03-07,"daily_hosps","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-08,"daily_all_infections","lower_95",19
"Arizona","linear_increase_sd","Past",2020-03-08,"daily_cases","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-08,"daily_deaths","lower_95",0
"Arizona","linear_increase_sd","Past",2020-03-08,"daily_hosps","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-09,"daily_all_infections","lower_95",27
"Arizona","linear_increase_sd","Past",2020-03-09,"daily_cases","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-09,"daily_deaths","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-09,"daily_hosps","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-10,"daily_all_infections","lower_95",38
"Arizona","linear_increase_sd","Past",2020-03-10,"daily_cases","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-10,"daily_deaths","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-10,"daily_hosps","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-11,"daily_all_infections","lower_95",55
"Arizona","linear_increase_sd","Past",2020-03-11,"daily_cases","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-11,"daily_deaths","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-11,"daily_hosps","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-12,"daily_all_infections","lower_95",73
"Arizona","linear_increase_sd","Past",2020-03-12,"daily_cases","lower_95",2
"Arizona","linear_increase_sd","Past",2020-03-12,"daily_deaths","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-12,"daily_hosps","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-13,"daily_all_infections","lower_95",94
"Arizona","linear_increase_sd","Past",2020-03-13,"daily_cases","lower_95",3
"Arizona","linear_increase_sd","Past",2020-03-13,"daily_deaths","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-13,"daily_hosps","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-14,"daily_all_infections","lower_95",123
"Arizona","linear_increase_sd","Past",2020-03-14,"daily_cases","lower_95",3
"Arizona","linear_increase_sd","Past",2020-03-14,"daily_deaths","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-14,"daily_hosps","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-15,"daily_all_infections","lower_95",166
"Arizona","linear_increase_sd","Past",2020-03-15,"daily_cases","lower_95",4
"Arizona","linear_increase_sd","Past",2020-03-15,"daily_deaths","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-15,"daily_hosps","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-16,"daily_all_infections","lower_95",219
"Arizona","linear_increase_sd","Past",2020-03-16,"daily_cases","lower_95",6
"Arizona","linear_increase_sd","Past",2020-03-16,"daily_deaths","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-16,"daily_hosps","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-17,"daily_all_infections","lower_95",286
"Arizona","linear_increase_sd","Past",2020-03-17,"daily_cases","lower_95",9
"Arizona","linear_increase_sd","Past",2020-03-17,"daily_deaths","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-17,"daily_hosps","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-18,"daily_all_infections","lower_95",358
"Arizona","linear_increase_sd","Past",2020-03-18,"daily_cases","lower_95",12
"Arizona","linear_increase_sd","Past",2020-03-18,"daily_deaths","lower_95",0
"Arizona","linear_increase_sd","Past",2020-03-18,"daily_hosps","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-19,"daily_all_infections","lower_95",445
"Arizona","linear_increase_sd","Past",2020-03-19,"daily_cases","lower_95",18
"Arizona","linear_increase_sd","Past",2020-03-19,"daily_deaths","lower_95",0
"Arizona","linear_increase_sd","Past",2020-03-19,"daily_hosps","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-20,"daily_all_infections","lower_95",535
"Arizona","linear_increase_sd","Past",2020-03-20,"daily_cases","lower_95",24
"Arizona","linear_increase_sd","Past",2020-03-20,"daily_deaths","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-20,"daily_hosps","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-21,"daily_all_infections","lower_95",623
"Arizona","linear_increase_sd","Past",2020-03-21,"daily_cases","lower_95",34
"Arizona","linear_increase_sd","Past",2020-03-21,"daily_deaths","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-21,"daily_hosps","lower_95",2
"Arizona","linear_increase_sd","Past",2020-03-22,"daily_all_infections","lower_95",708
"Arizona","linear_increase_sd","Past",2020-03-22,"daily_cases","lower_95",45
"Arizona","linear_increase_sd","Past",2020-03-22,"daily_deaths","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-22,"daily_hosps","lower_95",2
"Arizona","linear_increase_sd","Past",2020-03-23,"daily_all_infections","lower_95",769
"Arizona","linear_increase_sd","Past",2020-03-23,"daily_cases","lower_95",53
"Arizona","linear_increase_sd","Past",2020-03-23,"daily_deaths","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-23,"daily_hosps","lower_95",2
"Arizona","linear_increase_sd","Past",2020-03-24,"daily_all_infections","lower_95",775
"Arizona","linear_increase_sd","Past",2020-03-24,"daily_cases","lower_95",73
"Arizona","linear_increase_sd","Past",2020-03-24,"daily_deaths","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-24,"daily_hosps","lower_95",4
"Arizona","linear_increase_sd","Past",2020-03-25,"daily_all_infections","lower_95",742
"Arizona","linear_increase_sd","Past",2020-03-25,"daily_cases","lower_95",92
"Arizona","linear_increase_sd","Past",2020-03-25,"daily_deaths","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-25,"daily_hosps","lower_95",4
"Arizona","linear_increase_sd","Past",2020-03-26,"daily_all_infections","lower_95",746
"Arizona","linear_increase_sd","Past",2020-03-26,"daily_cases","lower_95",108
"Arizona","linear_increase_sd","Past",2020-03-26,"daily_deaths","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-26,"daily_hosps","lower_95",6
"Arizona","linear_increase_sd","Past",2020-03-27,"daily_all_infections","lower_95",741
"Arizona","linear_increase_sd","Past",2020-03-27,"daily_cases","lower_95",121
"Arizona","linear_increase_sd","Past",2020-03-27,"daily_deaths","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-27,"daily_hosps","lower_95",7
"Arizona","linear_increase_sd","Past",2020-03-28,"daily_all_infections","lower_95",730
"Arizona","linear_increase_sd","Past",2020-03-28,"daily_cases","lower_95",137
"Arizona","linear_increase_sd","Past",2020-03-28,"daily_deaths","lower_95",1
"Arizona","linear_increase_sd","Past",2020-03-28,"daily_hosps","lower_95",9
"Arizona","linear_increase_sd","Past",2020-03-29,"daily_all_infections","lower_95",714
"Arizona","linear_increase_sd","Past",2020-03-29,"daily_cases","lower_95",148
"Arizona","linear_increase_sd","Past",2020-03-29,"daily_deaths","lower_95",2
"Arizona","linear_increase_sd","Past",2020-03-29,"daily_hosps","lower_95",11
"Arizona","linear_increase_sd","Past",2020-03-30,"daily_all_infections","lower_95",696
"Arizona","linear_increase_sd","Past",2020-03-30,"daily_cases","lower_95",162
"Arizona","linear_increase_sd","Past",2020-03-30,"daily_deaths","lower_95",2
"Arizona","linear_increase_sd","Past",2020-03-30,"daily_hosps","lower_95",12
"Arizona","linear_increase_sd","Past",2020-03-31,"daily_all_infections","lower_95",671
"Arizona","linear_increase_sd","Past",2020-03-31,"daily_cases","lower_95",161
"Arizona","linear_increase_sd","Past",2020-03-31,"daily_deaths","lower_95",2
"Arizona","linear_increase_sd","Past",2020-03-31,"daily_hosps","lower_95",14
"Arizona","linear_increase_sd","Past",2020-04-01,"daily_all_infections","lower_95",653
"Arizona","linear_increase_sd","Past",2020-04-01,"daily_cases","lower_95",161
