"location","sim_type","period","date","variable","var_type","value"
"Oregon","linear_increase_sd","Past",2020-03-04,"daily_all_infections","lower_95",0
"Oregon","linear_increase_sd","Past",2020-03-04,"daily_cases","lower_95",0
"Oregon","linear_increase_sd","Past",2020-03-04,"daily_deaths","lower_95",0
"Oregon","linear_increase_sd","Past",2020-03-04,"daily_hosps","lower_95",0
"Oregon","linear_increase_sd","Past",2020-03-05,"daily_all_infections","lower_95",15
"Oregon","linear_increase_sd","Past",2020-03-05,"daily_cases","lower_95",2
"Oregon","linear_increase_sd","Past",2020-03-05,"daily_deaths","lower_95",0
"Oregon","linear_increase_sd","Past",2020-03-05,"daily_hosps","lower_95",1
"Oregon","linear_increase_sd","Past",2020-03-06,"daily_all_infections","lower_95",25
"Oregon","linear_increase_sd","Past",2020-03-06,"daily_cases","lower_95",2
"Oregon","linear_increase_sd","Past",2020-03-06,"daily_deaths","lower_95",0
"Oregon","linear_increase_sd","Past",2020-03-06,"daily_hosps","lower_95",1
"Oregon","linear_increase_sd","Past",2020-03-07,"daily_all_infections","lower_95",32
"Oregon","linear_increase_sd","Past",2020-03-07,"daily_cases","lower_95",2
"Oregon","linear_increase_sd","Past",2020-03-07,"daily_deaths","lower_95",0
"Oregon","linear_increase_sd","Past",2020-03-07,"daily_hosps","lower_95",1
"Oregon","linear_increase_sd","Past",2020-03-08,"daily_all_infections","lower_95",41
"Oregon","linear_increase_sd","Past",2020-03-08,"daily_cases","lower_95",2
"Oregon","linear_increase_sd","Past",2020-03-08,"daily_deaths","lower_95",0
"Oregon","linear_increase_sd","Past",2020-03-08,"daily_hosps","lower_95",1
"Oregon","linear_increase_sd","Past",2020-03-09,"daily_all_infections","lower_95",51
"Oregon","linear_increase_sd","Past",2020-03-09,"daily_cases","lower_95",2
"Oregon","linear_increase_sd","Past",2020-03-09,"daily_deaths","lower_95",0
"Oregon","linear_increase_sd","Past",2020-03-09,"daily_hosps","lower_95",1
"Oregon","linear_increase_sd","Past",2020-03-10,"daily_all_infections","lower_95",60
"Oregon","linear_increase_sd","Past",2020-03-10,"daily_cases","lower_95",3
"Oregon","linear_increase_sd","Past",2020-03-10,"daily_deaths","lower_95",1
"Oregon","linear_increase_sd","Past",2020-03-10,"daily_hosps","lower_95",1
"Oregon","linear_increase_sd","Past",2020-03-11,"daily_all_infections","lower_95",73
"Oregon","linear_increase_sd","Past",2020-03-11,"daily_cases","lower_95",3
"Oregon","linear_increase_sd","Past",2020-03-11,"daily_deaths","lower_95",0
"Oregon","linear_increase_sd","Past",2020-03-11,"daily_hosps","lower_95",1
"Oregon","linear_increase_sd","Past",2020-03-12,"daily_all_infections","lower_95",87
"Oregon","linear_increase_sd","Past",2020-03-12,"daily_cases","lower_95",4
"Oregon","linear_increase_sd","Past",2020-03-12,"daily_deaths","lower_95",0
"Oregon","linear_increase_sd","Past",2020-03-12,"daily_hosps","lower_95",1
"Oregon","linear_increase_sd","Past",2020-03-13,"daily_all_infections","lower_95",106
"Oregon","linear_increase_sd","Past",2020-03-13,"daily_cases","lower_95",5
"Oregon","linear_increase_sd","Past",2020-03-13,"daily_deaths","lower_95",0
"Oregon","linear_increase_sd","Past",2020-03-13,"daily_hosps","lower_95",1
"Oregon","linear_increase_sd","Past",2020-03-14,"daily_all_infections","lower_95",127
"Oregon","linear_increase_sd","Past",2020-03-14,"daily_cases","lower_95",6
"Oregon","linear_increase_sd","Past",2020-03-14,"daily_deaths","lower_95",1
"Oregon","linear_increase_sd","Past",2020-03-14,"daily_hosps","lower_95",1
"Oregon","linear_increase_sd","Past",2020-03-15,"daily_all_infections","lower_95",149
"Oregon","linear_increase_sd","Past",2020-03-15,"daily_cases","lower_95",8
"Oregon","linear_increase_sd","Past",2020-03-15,"daily_deaths","lower_95",1
