"location","sim_type","period","date","variable","var_type","value"
"New York","linear_increase_sd","Past",2020-03-04,"daily_all_infections","lower_95",0
"New York","linear_increase_sd","Past",2020-03-04,"daily_cases","lower_95",0
"New York","linear_increase_sd","Past",2020-03-04,"daily_deaths","lower_95",0
"New York","linear_increase_sd","Past",2020-03-04,"daily_hosps","lower_95",0
"New York","linear_increase_sd","Past",2020-03-05,"daily_all_infections","lower_95",747
"New York","linear_increase_sd","Past",2020-03-05,"daily_cases","lower_95",2
"New York","linear_increase_sd","Past",2020-03-05,"daily_deaths","lower_95",0
"New York","linear_increase_sd","Past",2020-03-05,"daily_hosps","lower_95",1
"New York","linear_increase_sd","Past",2020-03-06,"daily_all_infections","lower_95",1550
"New York","linear_increase_sd","Past",2020-03-06,"daily_cases","lower_95",8
"New York","linear_increase_sd","Past",2020-03-06,"daily_deaths","lower_95",0
"New York","linear_increase_sd","Past",2020-03-06,"daily_hosps","lower_95",1
"New York","linear_increase_sd","Past",2020-03-07,"daily_all_infections","lower_95",2119
"New York","linear_increase_sd","Past",2020-03-07,"daily_cases","lower_95",21
"New York","linear_increase_sd","Past",2020-03-07,"daily_deaths","lower_95",1
"New York","linear_increase_sd","Past",2020-03-07,"daily_hosps","lower_95",1
"New York","linear_increase_sd","Past",2020-03-08,"daily_all_infections","lower_95",3691
"New York","linear_increase_sd","Past",2020-03-08,"daily_cases","lower_95",37
"New York","linear_increase_sd","Past",2020-03-08,"daily_deaths","lower_95",1
"New York","linear_increase_sd","Past",2020-03-08,"daily_hosps","lower_95",1
"New York","linear_increase_sd","Past",2020-03-09,"daily_all_infections","lower_95",5342
"New York","linear_increase_sd","Past",2020-03-09,"daily_cases","lower_95",53
"New York","linear_increase_sd","Past",2020-03-09,"daily_deaths","lower_95",1
"New York","linear_increase_sd","Past",2020-03-09,"daily_hosps","lower_95",2
"New York","linear_increase_sd","Past",2020-03-10,"daily_all_infections","lower_95",7065
"New York","linear_increase_sd","Past",2020-03-10,"daily_cases","lower_95",87
"New York","linear_increase_sd","Past",2020-03-10,"daily_deaths","lower_95",1
"New York","linear_increase_sd","Past",2020-03-10,"daily_hosps","lower_95",3
"New York","linear_increase_sd","Past",2020-03-11,"daily_all_infections","lower_95",11995
"New York","linear_increase_sd","Past",2020-03-11,"daily_cases","lower_95",140
