"location","sim_type","period","date","variable","lower_95","lower_90","lower_80","mean_value","median_value","upper_80","upper_90","upper_95","mobility_trend","latent_trend"
"Alabama","data","Past","2020-03-07","daily_cases",NA,NA,NA,0,NA,NA,NA,NA,1,1
"Alabama","data","Past","2020-03-07","daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,1,1
"Alabama","data","Past","2020-03-08","daily_cases",NA,NA,NA,0,NA,NA,NA,NA,1,0.178370566460918
"Alabama","data","Past","2020-03-08","daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,1,0.178370566460918
"Alabama","data","Past","2020-03-09","daily_cases",NA,NA,NA,0,NA,NA,NA,NA,1,0.159331943430368
"Alabama","data","Past","2020-03-09","daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,1,0.159331943430368
"Alabama","data","Past","2020-03-10","daily_cases",NA,NA,NA,0,NA,NA,NA,NA,1,0.143220178096969
"Alabama","data","Past","2020-03-10","daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,1,0.143220178096969
"Alabama","data","Past","2020-03-11","daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.994465935055277,0.129554254327802
"Alabama","data","Past","2020-03-11","daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.994465935055277,0.129554254327802
"Alabama","data","Past","2020-03-12","daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.982794902707857,0.117923962325724
"Alabama","data","Past","2020-03-12","daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.982794902707857,0.117923962325724
"Alabama","data","Past","2020-03-13","daily_cases",NA,NA,NA,1,NA,NA,NA,NA,0.968666220254489,0.107983815559823
"Alabama","data","Past","2020-03-13","daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.968666220254489,0.107983815559823
"Alabama","data","Past","2020-03-14","daily_cases",NA,NA,NA,5,NA,NA,NA,NA,0.952594545243985,0.0994449387793316
"Alabama","data","Past","2020-03-14","daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.952594545243985,0.0994449387793316
"Alabama","data","Past","2020-03-15","daily_cases",NA,NA,NA,6,NA,NA,NA,NA,0.934805089493488,0.0920666223886133
"Alabama","data","Past","2020-03-15","daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.934805089493488,0.0920666223886133
"Alabama","data","Past","2020-03-16","daily_cases",NA,NA,NA,16,NA,NA,NA,NA,0.915400166524249,0.0856484197586772
"Alabama","data","Past","2020-03-16","daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.915400166524249,0.0856484197586772
"Alabama","data","Past","2020-03-17","daily_cases",NA,NA,NA,8,NA,NA,NA,NA,0.894405400328208,0.0800231740377731
"Alabama","data","Past","2020-03-17","daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.894405400328208,0.0800231740377731
"Alabama","data","Past","2020-03-18","daily_cases",NA,NA,NA,10,NA,NA,NA,NA,0.872003194322413,0.0750510861759178
