"location","sim_type","period","date","variable","lower_95","lower_90","lower_80","mean_value","median_value","upper_80","upper_90","upper_95","mobility_trend","latent_trend"
"Alaska","data","Past",2020-03-06,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.974379459080499,1
"Alaska","data","Past",2020-03-06,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.974379459080499,1
"Alaska","data","Past",2020-03-07,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.966826318207782,0.0862886590879636
"Alaska","data","Past",2020-03-07,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.966826318207782,0.0862886590879636
"Alaska","data","Past",2020-03-08,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.958515775182452,0.122547323650048
"Alaska","data","Past",2020-03-08,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.958515775182452,0.122547323650048
"Alaska","data","Past",2020-03-09,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.948841371066773,0.160481420435745
"Alaska","data","Past",2020-03-09,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.948841371066773,0.160481420435745
"Alaska","data","Past",2020-03-10,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.937127027362357,0.195977830566111
"Alaska","data","Past",2020-03-10,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.937127027362357,0.195977830566111
"Alaska","data","Past",2020-03-11,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.922775294997615,0.2256768668671
"Alaska","data","Past",2020-03-11,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.922775294997615,0.2256768668671
"Alaska","data","Past",2020-03-12,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.905572862168816,0.247523445482012
"Alaska","data","Past",2020-03-12,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.905572862168816,0.247523445482012
"Alaska","data","Past",2020-03-13,"daily_cases",NA,NA,NA,1,NA,NA,NA,NA,0.885428212600196,0.260764591336235
"Alaska","data","Past",2020-03-13,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.885428212600196,0.260764591336235
"Alaska","data","Past",2020-03-14,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.862341172540121,0.265666537143552
"Alaska","data","Past",2020-03-14,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.862341172540121,0.265666537143552
"Alaska","data","Past",2020-03-15,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.836290520168359,0.263187226210355
"Alaska","data","Past",2020-03-15,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.836290520168359,0.263187226210355
"Alaska","data","Past",2020-03-16,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.807319109925466,0.254705099521645
"Alaska","data","Past",2020-03-16,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.807319109925466,0.254705099521645
"Alaska","data","Past",2020-03-17,"daily_cases",NA,NA,NA,2,NA,NA,NA,NA,0.775772910574737,0.241811722054366
"Alaska","data","Past",2020-03-17,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.775772910574737,0.241811722054366
"Alaska","data","Past",2020-03-18,"daily_cases",NA,NA,NA,3,NA,NA,NA,NA,0.74226070221623,0.226146572734248
"Alaska","data","Past",2020-03-18,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.74226070221623,0.226146572734248
"Alaska","data","Past",2020-03-19,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.708139395974325,0.209260489141545
"Alaska","data","Past",2020-03-19,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.708139395974325,0.209260489141545
"Alaska","data","Past",2020-03-20,"daily_cases",NA,NA,NA,6,NA,NA,NA,NA,0.67486097324131,0.192511034618105
"Alaska","data","Past",2020-03-20,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.67486097324131,0.192511034618105
"Alaska","data","Past",2020-03-21,"daily_cases",NA,NA,NA,2,NA,NA,NA,NA,0.643509565456797,0.176997703015624
"Alaska","data","Past",2020-03-21,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.643509565456797,0.176997703015624
"Alaska","data","Past",2020-03-22,"daily_cases",NA,NA,NA,8,NA,NA,NA,NA,0.614952438978133,0.16323767133682
"Alaska","data","Past",2020-03-22,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.614952438978133,0.16323767133682
"Alaska","data","Past",2020-03-23,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.589525610659991,0.151068951169131
"Alaska","data","Past",2020-03-23,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.589525610659991,0.151068951169131
"Alaska","data","Past",2020-03-24,"daily_cases",NA,NA,NA,14,NA,NA,NA,NA,0.56731363825769,0.140287666955298
"Alaska","data","Past",2020-03-24,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.56731363825769,0.140287666955298
"Alaska","data","Past",2020-03-25,"daily_cases",NA,NA,NA,6,NA,NA,NA,NA,0.548325042852236,0.130712860982482
"Alaska","data","Past",2020-03-25,"daily_deaths",NA,NA,NA,1,NA,NA,NA,NA,0.548325042852236,0.130712860982482
"Alaska","data","Past",2020-03-26,"daily_cases",NA,NA,NA,17,NA,NA,NA,NA,0.532390755332648,0.122185066223668
"Alaska","data","Past",2020-03-26,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.532390755332648,0.122185066223668
"Alaska","data","Past",2020-03-27,"daily_cases",NA,NA,NA,10,NA,NA,NA,NA,0.51930360845466,0.1145644231934
"Alaska","data","Past",2020-03-27,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.51930360845466,0.1145644231934
"Alaska","data","Past",2020-03-28,"daily_cases",NA,NA,NA,16,NA,NA,NA,NA,0.508881632632857,0.107728627329513
"Alaska","data","Past",2020-03-28,"daily_deaths",NA,NA,NA,1,NA,NA,NA,NA,0.508881632632857,0.107728627329513
"Alaska","data","Past",2020-03-29,"daily_cases",NA,NA,NA,17,NA,NA,NA,NA,0.50089736942684,0.101570886332412
"Alaska","data","Past",2020-03-29,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.50089736942684,0.101570886332412
"Alaska","data","Past",2020-03-30,"daily_cases",NA,NA,NA,12,NA,NA,NA,NA,0.494916207317429,0.0959979927687623
