"location","sim_type","period","date","variable","lower_95","lower_90","lower_80","mean_value","median_value","upper_80","upper_90","upper_95","mobility_trend","latent_trend"
"Rhode Island","data","Past",2020-03-01,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,1,1
"Rhode Island","data","Past",2020-03-01,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,1,1
"Rhode Island","data","Past",2020-03-02,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,1,0.156153121236941
"Rhode Island","data","Past",2020-03-02,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,1,0.156153121236941
"Rhode Island","data","Past",2020-03-03,"daily_cases",NA,NA,NA,1,NA,NA,NA,NA,1,0.23878194801105
"Rhode Island","data","Past",2020-03-03,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,1,0.23878194801105
"Rhode Island","data","Past",2020-03-04,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.995122653936349,0.349892629803232
"Rhode Island","data","Past",2020-03-04,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.995122653936349,0.349892629803232
"Rhode Island","data","Past",2020-03-05,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.987162957472271,0.481715164116138
"Rhode Island","data","Past",2020-03-05,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.987162957472271,0.481715164116138
"Rhode Island","data","Past",2020-03-06,"daily_cases",NA,NA,NA,1,NA,NA,NA,NA,0.977551051771573,0.616338817500412
"Rhode Island","data","Past",2020-03-06,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.977551051771573,0.616338817500412
"Rhode Island","data","Past",2020-03-07,"daily_cases",NA,NA,NA,NA,NA,NA,NA,NA,0.965889039291083,0.734291095752089
"Rhode Island","data","Past",2020-03-07,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.965889039291083,0.734291095752089
"Rhode Island","data","Past",2020-03-08,"daily_cases",NA,NA,NA,1,NA,NA,NA,NA,0.951802971168733,0.824714025262353
"Rhode Island","data","Past",2020-03-08,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.951802971168733,0.824714025262353
"Rhode Island","data","Past",2020-03-09,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.934990576764873,0.887431221924217
"Rhode Island","data","Past",2020-03-09,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.934990576764873,0.887431221924217
"Rhode Island","data","Past",2020-03-10,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.915412349648436,0.928198399334099
"Rhode Island","data","Past",2020-03-10,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.915412349648436,0.928198399334099
"Rhode Island","data","Past",2020-03-11,"daily_cases",NA,NA,NA,2,NA,NA,NA,NA,0.893204501980037,0.953766870231665
"Rhode Island","data","Past",2020-03-11,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.893204501980037,0.953766870231665
"Rhode Island","data","Past",2020-03-12,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.868943356078435,0.96956654867711
"Rhode Island","data","Past",2020-03-12,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.868943356078435,0.96956654867711
"Rhode Island","data","Past",2020-03-13,"daily_cases",NA,NA,NA,9,NA,NA,NA,NA,0.843384007063256,0.979315707010571
"Rhode Island","data","Past",2020-03-13,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.843384007063256,0.979315707010571
"Rhode Island","data","Past",2020-03-14,"daily_cases",NA,NA,NA,6,NA,NA,NA,NA,0.817406321969846,0.985365475375583
