"location","sim_type","period","date","variable","lower_95","lower_90","lower_80","mean_value","median_value","upper_80","upper_90","upper_95","mobility_trend","latent_trend"
"Iowa","data","Past",2020-03-06,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.994643838245772,1
"Iowa","data","Past",2020-03-06,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.994643838245772,1
"Iowa","data","Past",2020-03-07,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.986460132992078,0.546594384646353
"Iowa","data","Past",2020-03-07,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.986460132992078,0.546594384646353
"Iowa","data","Past",2020-03-08,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.978025122425174,0.573736578816022
"Iowa","data","Past",2020-03-08,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.978025122425174,0.573736578816022
"Iowa","data","Past",2020-03-09,"daily_cases",NA,NA,NA,3,NA,NA,NA,NA,0.969198026305528,0.601541426465591
"Iowa","data","Past",2020-03-09,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.969198026305528,0.601541426465591
"Iowa","data","Past",2020-03-10,"daily_cases",NA,NA,NA,5,NA,NA,NA,NA,0.959543540895759,0.629140426940798
"Iowa","data","Past",2020-03-10,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.959543540895759,0.629140426940798
"Iowa","data","Past",2020-03-11,"daily_cases",NA,NA,NA,5,NA,NA,NA,NA,0.948591402152365,0.655725815305685
"Iowa","data","Past",2020-03-11,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.948591402152365,0.655725815305685
"Iowa","data","Past",2020-03-12,"daily_cases",NA,NA,NA,1,NA,NA,NA,NA,0.936026028305207,0.680590317738671
"Iowa","data","Past",2020-03-12,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.936026028305207,0.680590317738671
"Iowa","data","Past",2020-03-13,"daily_cases",NA,NA,NA,2,NA,NA,NA,NA,0.921747111524862,0.703151403591004
"Iowa","data","Past",2020-03-13,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.921747111524862,0.703151403591004
"Iowa","data","Past",2020-03-14,"daily_cases",NA,NA,NA,1,NA,NA,NA,NA,0.906262937071976,0.722955691952934
