"location","sim_type","period","date","variable","lower_95","lower_90","lower_80","mean_value","median_value","upper_80","upper_90","upper_95","mobility_trend","latent_trend"
"Pennsylvania","data","Past",2020-03-06,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.988787908709087,1
"Pennsylvania","data","Past",2020-03-06,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.988787908709087,1
"Pennsylvania","data","Past",2020-03-07,"daily_cases",NA,NA,NA,2,NA,NA,NA,NA,0.97899784655721,0.841724723977694
"Pennsylvania","data","Past",2020-03-07,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.97899784655721,0.841724723977694
"Pennsylvania","data","Past",2020-03-08,"daily_cases",NA,NA,NA,2,NA,NA,NA,NA,0.96674397943398,0.830803783039631
"Pennsylvania","data","Past",2020-03-08,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.96674397943398,0.830803783039631
"Pennsylvania","data","Past",2020-03-09,"daily_cases",NA,NA,NA,4,NA,NA,NA,NA,0.951850634207206,0.827250246826999
"Pennsylvania","data","Past",2020-03-09,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.951850634207206,0.827250246826999
"Pennsylvania","data","Past",2020-03-10,"daily_cases",NA,NA,NA,2,NA,NA,NA,NA,0.934276455784349,0.830249123005898
"Pennsylvania","data","Past",2020-03-10,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.934276455784349,0.830249123005898
"Pennsylvania","data","Past",2020-03-11,"daily_cases",NA,NA,NA,4,NA,NA,NA,NA,0.914111893455249,0.838379136539852
"Pennsylvania","data","Past",2020-03-11,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.914111893455249,0.838379136539852
"Pennsylvania","data","Past",2020-03-12,"daily_cases",NA,NA,NA,6,NA,NA,NA,NA,0.891840295999608,0.849951893823718
"Pennsylvania","data","Past",2020-03-12,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.891840295999608,0.849951893823718
"Pennsylvania","data","Past",2020-03-13,"daily_cases",NA,NA,NA,19,NA,NA,NA,NA,0.868152404043008,0.863291840212172
